Show Name,Season,Href,Google Docs
americas got talent,season 16,https://tvseriesfinale.com/tv-show/americas-got-talent-season-16-ratings/,https://docs.google.com/spreadsheets/d/10un34Z5y-n7KeT3gb_7cpWX7fhoO90wr1mlus7eRKcs/pubhtml/sheet?headers=false&gid=1398127021&range=A1%3Ah100
americas got talent,season 17,https://tvseriesfinale.com/tv-show/americas-got-talent-season-17-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=352244641&range=A1%3Ah100
americas got talent,season 18,https://tvseriesfinale.com/tv-show/americas-got-talent-season-18-ratings/,https://docs.google.com/spreadsheets/d/1ma3sMDxK-aUwyuz2kB8gMyf1goAcW9mqosbWSlLHEcg/pubhtml/sheet?headers=false&gid=231752741&range=A1%3Ah100
americas got talent all stars,season one,https://tvseriesfinale.com/tv-show/americas-got-talent-all-stars-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ma3sMDxK-aUwyuz2kB8gMyf1goAcW9mqosbWSlLHEcg/pubhtml/sheet?headers=false&gid=701183395&range=A1%3Ah100
americas got talent extreme,season one,https://tvseriesfinale.com/tv-show/americas-got-talent-extreme-season-one-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=1355707776&range=A1%3Ah100
americas got talent fantasy league,season one,https://tvseriesfinale.com/tv-show/americas-got-talent-fantasy-league-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ulFHD6XOdDbGfOjxn7oY7g5VbYqBaQ4f5x74oABSSnE/pubhtml/sheet?headers=false&gid=1291701726&range=A1%3Ah100
americas got talent the champions,season one,https://tvseriesfinale.com/tv-show/americas-got-talent-the-champions-season-one-ratings/,https://docs.google.com/spreadsheets/d/1xFhCp0TeNw3qt7L-sjT6GVG1Fq3rxa3v6tGV_EhW0Bc/pubhtml/sheet?headers=false&gid=1570235401&range=A1%3Ah100
americas got talent the champions,season two,https://tvseriesfinale.com/tv-show/americas-got-talent-the-champions-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vRtVj2UE-OnOA12xp1fNuzjlRH3leED-mA5SsVYu5siarlfm8OVy5EHBpyoUlI9ICBIQzZ2hnLviUro/pubhtml/sheet?headers=false&gid=1349452407&range=A1%3Ah100
americas most wanted,season 26,https://tvseriesfinale.com/tv-show/americas-most-wanted-season-26-ratings/,https://docs.google.com/spreadsheets/d/1um1vJjK_QbewPMm0sO1CczrrgO2FDmtjdN74LteZN7g/pubhtml/sheet?headers=false&gid=798451243&range=A1%3Ah100
americas most wanted,season 27,https://tvseriesfinale.com/tv-show/americas-most-wanted-season-27-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=2122775781&range=A1%3Ah100
american auto,season one,https://tvseriesfinale.com/tv-show/american-auto-season-one-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=1397182827&range=A1%3Ah100
american auto,season two,https://tvseriesfinale.com/tv-show/american-auto-season-two-ratings/,https://docs.google.com/spreadsheets/d/1ma3sMDxK-aUwyuz2kB8gMyf1goAcW9mqosbWSlLHEcg/pubhtml/sheet?headers=false&gid=1670973146&range=A1%3Ah100
american crime,season three,https://tvseriesfinale.com/tv-show/american-crime-season-three-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=146892486&range=A1%3Ah100
american dad,season 13,https://tvseriesfinale.com/tv-show/american-dad-season-13-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=418249281&range=A1%3AG100
american dad,season 14,https://tvseriesfinale.com/tv-show/american-dad-season-14-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=1608249520&range=A1%3AG100
american dad,season 15,https://tvseriesfinale.com/tv-show/american-dad-season-15-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=924555433&range=A1%3AG100
american dad,season 16,https://tvseriesfinale.com/tv-show/american-dad-season-16-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=1334998530&range=A1%3AG100
american dad,season 17,https://tvseriesfinale.com/tv-show/american-dad-season-17-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=570805155&range=A1%3AG100
american dad,season 18,https://tvseriesfinale.com/tv-show/american-dad-season-18-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=2078917767&range=A1%3AG100
american gigolo,season one,https://tvseriesfinale.com/tv-show/american-gigolo-season-one-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=62771621&range=A1%3AG100
american gods,season one,https://tvseriesfinale.com/tv-show/american-gods-season-one-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1558605233&range=A1%3AG100&output=html&rm=minimal
american gods,season two,https://tvseriesfinale.com/tv-show/american-gods-season-two-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=715508762&range=A1%3AG100&output=html&rm=minimal
american gods,season three,https://tvseriesfinale.com/tv-show/american-gods-season-three-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1601945813&range=A1%3AG100&output=html&rm=minimal
american horror story,season six,https://tvseriesfinale.com/tv-show/american-horror-story-season-six-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=2026089514&range=A1%3AG97&output=html&rm=minimal
american horror story,season seven,https://tvseriesfinale.com/tv-show/american-horror-story-season-seven-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=708338552&range=A1%3AG97&output=html&rm=minimal
american horror story apocalypse,season eight,https://tvseriesfinale.com/tv-show/american-horror-story-apocalypse-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1488763471&range=A1%3AG97&output=html&rm=minimal
american horror story,season nine-1984,https://tvseriesfinale.com/tv-show/american-horror-story-season-nine-1984-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=565046398&range=A1%3AG97&output=html&rm=minimal
american horror story,season 10,https://tvseriesfinale.com/tv-show/american-horror-story-season-10-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1924512137&range=A1%3AG97&output=html&rm=minimal
american horror story,season 12,https://tvseriesfinale.com/tv-show/american-horror-story-season-12-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1242209988&range=A1%3AG97&output=html&rm=minimal
american housewife,season one,https://tvseriesfinale.com/tv-show/american-housewife-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=666084668&range=A1%3Ah100
american housewife,season two,https://tvseriesfinale.com/tv-show/american-housewife-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=2111644212&range=A1%3Ah100
american housewife,season three,https://tvseriesfinale.com/tv-show/american-housewife-season-three-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=2111644212&range=A1%3Ah100
american housewife,season four,https://tvseriesfinale.com/tv-show/american-housewife-season-four-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=2012578592&range=A1%3Ah100
american housewife,season five,https://tvseriesfinale.com/tv-show/american-housewife-season-five-ratings/,https://docs.google.com/spreadsheets/d/1NS9t3Pv-5_wq_fCkMbQDlf0scWZ_TYTsLp38Z8jaw_M/pubhtml/sheet?headers=false&gid=84488005&range=A1%3Ah100
american idol,season 19,https://tvseriesfinale.com/tv-show/american-idol-season-19-ratings/,https://docs.google.com/spreadsheets/d/1NS9t3Pv-5_wq_fCkMbQDlf0scWZ_TYTsLp38Z8jaw_M/pubhtml/sheet?headers=false&gid=1014723418&range=A1%3Ah100
american idol,season 20,https://tvseriesfinale.com/tv-show/american-idol-season-20-ratings/,https://docs.google.com/spreadsheets/d/1UHVhAstyDVbA_72wuwSMX7TAPuO4Z_5sX1xbcmNjr2s/pubhtml/sheet?headers=false&gid=1828593865&range=A1%3Ah100
american idol,season 21,https://tvseriesfinale.com/tv-show/american-idol-season-21-ratings/,https://docs.google.com/spreadsheets/d/1yWN1t7MlPk9jroVeTgGH5-U5sp5XVcZJclGsrnyl5bI/pubhtml/sheet?headers=false&gid=267185507&range=A1%3Ah100
american idol,season 22,https://tvseriesfinale.com/tv-show/american-idol-season-22-ratings/,https://docs.google.com/spreadsheets/d/15KTevMXvt9KrUmg0EAioSoNjNmhfRebf0-72WnZYlK8/pubhtml/sheet?headers=false&gid=1255850201&range=A1%3Ah100
american ninja warrior,season eight,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1J8LXe5uGaBhN98fWSo0EmRx1EwlGvcy06iygCcgxR9w/pubhtml/sheet?headers=false&gid=1896024482&range=A1%3Ah30
american ninja warrior,season nine,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-nine-ratings/,https://docs.google.com/spreadsheets/d/1EJ3FkRtr5NpRjuRFfdwm30sttYn4sLEgjJ8Wcl6XObU/pubhtml/sheet?headers=false&gid=2135266723&range=A1%3Ah100
american ninja warrior,season 10,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-10-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vSbDlv8pGgTvsiGGgnQ0icBwo7pLFDRo4Jd9SNGQp2UVAXALuO-q0ukrsBaa2PvdfaDG7yK8Z-15Ldp/pubhtml/sheet?headers=false&gid=1719407828&range=A1%3Ah100
american ninja warrior,season 11,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-11-ratings/,https://docs.google.com/spreadsheets/d/1xFhCp0TeNw3qt7L-sjT6GVG1Fq3rxa3v6tGV_EhW0Bc/pubhtml/sheet?headers=false&gid=356293227&range=A1%3Ah100
american ninja warrior,season 12,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-12-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vRk6C5TpHECtxybAozTcB7erLHS56J06KbWG-w78tR0apUvi_MIPDO-6ov3KgTYN504OPUrHimJ8p2E/pubhtml/sheet?headers=false&gid=1570505407&range=A1%3Ah100
american ninja warrior,season 13,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-13-ratings/,https://docs.google.com/spreadsheets/d/10un34Z5y-n7KeT3gb_7cpWX7fhoO90wr1mlus7eRKcs/pubhtml/sheet?headers=false&gid=1027454155&range=A1%3Ah100
american ninja warrior,season 14,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-14-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=237796911&range=A1%3Ah100
american ninja warrior,season 15,https://tvseriesfinale.com/tv-show/american-ninja-warrior-season-15-ratings/,https://docs.google.com/spreadsheets/d/1ma3sMDxK-aUwyuz2kB8gMyf1goAcW9mqosbWSlLHEcg/pubhtml/sheet?headers=false&gid=997212067&range=A1%3Ah100
american princess,season one,https://tvseriesfinale.com/tv-show/american-princess-season-one-ratings/,https://docs.google.com/spreadsheets/d/1IBLohI2spBv1sm9EAOTfR_xM6ibQbU_a0DJSy01xiDM/pubhtml/sheet?headers=false&gid=1011312896&range=A1%3AG30
scenes from a marriage,season one,https://tvseriesfinale.com/tv-show/scenes-from-a-marriage-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=2058843113&range=A1%3AG19&output=html&rm=minimal
american song contest,season one,https://tvseriesfinale.com/tv-show/american-song-contest-season-one-ratings/,https://docs.google.com/spreadsheets/d/1HyhsoErv-gaQ6jE5tzO_Ax6r5ouKVGm3nNLcv74jPYY/pubhtml/sheet?headers=false&gid=786872355&range=A1%3Ah100
american soul,season one,https://tvseriesfinale.com/tv-show/american-soul-season-one-ratings/,https://docs.google.com/spreadsheets/d/13ixTXBM3JY-tUl7Uy8FuRm6xCTYTIGfFsuWuNivO1Fc/pubhtml/sheet?headers=false&gid=370760952&range=A1%3AG97&output=html&rm=minimal
american soul,season two,https://tvseriesfinale.com/tv-show/american-soul-season-two-ratings/,https://docs.google.com/spreadsheets/d/13ixTXBM3JY-tUl7Uy8FuRm6xCTYTIGfFsuWuNivO1Fc/pubhtml/sheet?headers=false&gid=839057748&range=A1%3AG97&output=html&rm=minimal
american woman,season one,https://tvseriesfinale.com/tv-show/american-woman-season-one-ratings/,https://docs.google.com/spreadsheets/d/1TVuPPYWjLX0S3WrKO5AogtfcZ95_B1EHvknn6U1utU8/pubhtml/sheet?headers=false&gid=1034943725&range=A1%3AG46
americans,season five,https://tvseriesfinale.com/tv-show/americans-season-five-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1757170408&range=A1%3AG97&output=html&rm=minimal
americans,season six,https://tvseriesfinale.com/tv-show/americans-season-six-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=835190905&range=A1%3AG97&output=html&rm=minimal
angie tribeca,season three,https://tvseriesfinale.com/tv-show/angie-tribeca-season-three-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=665994517&range=A1%3AG100
angie tribeca,season four,https://tvseriesfinale.com/tv-show/angie-tribeca-season-four-ratings/,https://docs.google.com/spreadsheets/d/1eh7nTgIxbi8a9fuPk03eCgyj472TxoA3NMIrNcySQb8/pubhtml/sheet?headers=false&gid=662077221&range=A1%3AG100
animal control,season one,https://tvseriesfinale.com/tv-show/animal-control-season-one-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=1187261642&range=A1%3Ah100
animal control,season two,https://tvseriesfinale.com/tv-show/animal-control-season-two-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=309424937&range=A1%3Ah100
animal kingdom,season one,https://tvseriesfinale.com/tv-show/animal-kingdom-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=1415638538&range=A1%3AG46
animal kingdom,season two,https://tvseriesfinale.com/tv-show/animal-kingdom-season-two-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=688852063&range=A1%3AG46
animal kingdom,season three,https://tvseriesfinale.com/tv-show/animal-kingdom-season-three-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=524358702&range=A1%3AG46
animal kingdom,season four,https://tvseriesfinale.com/tv-show/animal-kingdom-season-four-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=614570877&range=A1%3AG46
animal kingdom,season five,https://tvseriesfinale.com/tv-show/animal-kingdom-season-five-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=1138260438&range=A1%3AG46
animal kingdom,season six,https://tvseriesfinale.com/tv-show/animal-kingdom-season-six-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=1285902794&range=A1%3AG46
animals,season one,https://tvseriesfinale.com/tv-show/animals-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1275271780&range=A1%3AG19&output=html&rm=minimal
animals,season two,https://tvseriesfinale.com/tv-show/animals-season-two-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1566638682&range=A1%3AG19&output=html&rm=minimal
animals,season three,https://tvseriesfinale.com/tv-show/animals-season-three-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=463221314&range=A1%3AG19&output=html&rm=minimal
anne rices interview with the vampire,season one,https://tvseriesfinale.com/tv-show/anne-rices-interview-with-the-vampire-season-one-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=1268792897&range=A1%3AG23&output=html&rm=minimal
anne rices mayfair witches,season one,https://tvseriesfinale.com/tv-show/anne-rices-mayfair-witches-season-one-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=1557217878&range=A1%3AG23&output=html&rm=minimal
another period,season three,https://tvseriesfinale.com/tv-show/another-period-season-three-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=1776469298&range=A1%3AG97&output=html&rm=minimal
ap bio,season one,https://tvseriesfinale.com/tv-show/ap-bio-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vSbDlv8pGgTvsiGGgnQ0icBwo7pLFDRo4Jd9SNGQp2UVAXALuO-q0ukrsBaa2PvdfaDG7yK8Z-15Ldp/pubhtml/sheet?headers=false&gid=1225823425&range=A1%3Ah100
ap bio,season two,https://tvseriesfinale.com/tv-show/ap-bio-season-two-ratings/,https://docs.google.com/spreadsheets/d/1xFhCp0TeNw3qt7L-sjT6GVG1Fq3rxa3v6tGV_EhW0Bc/pubhtml/sheet?headers=false&gid=735298146&range=A1%3Ah100
apb,season one,https://tvseriesfinale.com/tv-show/apb-season-one-ratings/,https://docs.google.com/spreadsheets/d/1avKfTwLT9jXPNSzSisElW1a1bufQnuPCAwE_k817Z90/pubhtml/sheet?headers=false&gid=637330323&range=A1%3Ah100
aquarius,season two,https://tvseriesfinale.com/tv-show/aquarius-season-two-ratings/,https://docs.google.com/spreadsheets/d/1J8LXe5uGaBhN98fWSo0EmRx1EwlGvcy06iygCcgxR9w/pubhtml/sheet?headers=false&gid=263212250&range=A1%3Ah30
archer,season eight,https://tvseriesfinale.com/tv-show/archer-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1010483830&range=A1%3AG97&output=html&rm=minimal
archer,season 10,https://tvseriesfinale.com/tv-show/archer-season-10-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=2027320469&range=A1%3AG97&output=html&rm=minimal
archer,season 11,https://tvseriesfinale.com/tv-show/archer-season-11-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=440861938&range=A1%3AG97&output=html&rm=minimal
archer,season 12,https://tvseriesfinale.com/tv-show/archer-season-12-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1315612025&range=A1%3AG97&output=html&rm=minimal
archer,season 13,https://tvseriesfinale.com/tv-show/archer-season-13-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1849179612&range=A1%3AG97&output=html&rm=minimal
archer,season 14,https://tvseriesfinale.com/tv-show/archer-season-14-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1298538528&range=A1%3AG97&output=html&rm=minimal
the ark,season one,https://tvseriesfinale.com/tv-show/the-ark-season-one-ratings/,https://docs.google.com/spreadsheets/d/14IMssfgFsz8f3V5fAqkrt1xG_NUPQHNq4zimlz87N_c/pubhtml/sheet?headers=false&gid=1501576262&range=A1%3AG30
arrangement,season one,https://tvseriesfinale.com/tv-show/arrangement-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vSd1d9JfYAG27BaMG12ZK-7LMGaz8cfmhHdZ26tnKbg3v5utQOmUFAlXIE9f83LvkvRrCN2qlezZnP1/pubhtml/sheet?headers=false&gid=49462455&range=A1%3AG100
arrangement,season two,https://tvseriesfinale.com/tv-show/arrangement-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vSd1d9JfYAG27BaMG12ZK-7LMGaz8cfmhHdZ26tnKbg3v5utQOmUFAlXIE9f83LvkvRrCN2qlezZnP1/pubhtml/sheet?headers=false&gid=981676727&range=A1%3AG100
arrow tv show cw,season six,https://tvseriesfinale.com/tv-show/arrow-tv-show-cw-season-six-ratings/,
arrow,season seven,https://tvseriesfinale.com/tv-show/arrow-season-seven-ratings/,https://docs.google.com/spreadsheets/d/1T-eDbU4WnVnGczaTUc9X91683hE7PYpTtpap48tpnu0/pubhtml/sheet?headers=false&gid=1291913382&range=A1%3Ah100
arrow,season eight,https://tvseriesfinale.com/tv-show/arrow-season-eight-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTaD6uAv0rMyqOLpklP9QmMHlz3gUaKkf5kYVM3nDXbIBys2LKIkvfed1zv-22RJpYtZtcw1rvPd5ws/pubhtml/sheet?headers=false&gid=1665673398&range=A1%3Ah100
ash vs evil dead starz tv show,season two,https://tvseriesfinale.com/tv-show/ash-vs-evil-dead-starz-tv-show-season-two-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=742453660&range=A1%3AG100&output=html&rm=minimal
