IMDB Series ID,IMDB Episode ID,Type,Text
tt1124373,tt1261701,S,"Just before the middle of the episode the men are at a bar and a few of the woman are wearing very little clothing (bra's, short skirts, short shorts, etc.) then Just after the middle of the episode one of those woman are laying on the bar while a man drinks a shot out of her belly button. Several more woman are shown wearing very little clothing, a few of those women are dancing for men. Two men take off with two women and the next morning two women come back out with men so sex is implied. (One of the woman is topless but her breasts are covered) Towards the end of the episode three women are shown in very little clothing again, as the turn and walk away you can see one of their butts.

     





Edit"
tt1124373,tt1261701,D,"Pretty much every character in this show smokes.

     





Edit"
tt0096697,tt31998422,S,"The song get down on it plays.

     





Edit"
tt0096697,tt31998422,S,"Larry smuggled jems up his butt.

     





Edit"
tt0096697,tt31998422,S,"One of fat tony's guys that he hire's nickname is bruno-wife-banger.

     





Edit"
tt0096697,tt31998422,S,"An std is mention for comedy.

     





Edit"
tt0096697,tt31998422,V,"In a flash back you can see moe with a shotgun.

     





Edit"
tt0096697,tt31998422,V,"Police officer has a revolver.

     





Edit"
tt0096697,tt31998422,P,"One uses of Damn and Crap.

     





Edit"
tt0096697,tt31998422,P,"3 uses of ""Oh My God"" and ""Hell"".

     





Edit"
tt0096697,tt31998422,D,"There is many scenes of alcohol.

     





Edit"
tt0096697,tt31998422,D,"Moe eats a cigarette pack.

     





Edit"
tt2788432,tt4277116,V,"A man's voice recording is played where he describes beating up a man's face so many times that it becomes literal mush.

     





Edit"
tt2788432,tt4277116,P,"""Fuck"" and ""nigger"" are heard repeatedly on audio tapes by a racist police officer.

     





Edit"
tt2788432,tt4277116,I,"A man loses his senses in a fit of rage but he calms down before long.

     





Edit"
tt0096697,tt0701234,S,"One sexual reference in the ""Itchy and Scratchy: Meets Fritz the Cat"" segment, but nothing big.

     





Edit"
tt0096697,tt0701234,V,"One of the main themes of the episode is where it shows violent scenes from the popular Itchy and Scratchy cartoons Bart and Lisa loves.

     





Edit"
tt0096697,tt0701234,P,"A few mild insults. One use of freaking.

     





Edit"
tt0096697,tt0701234,D,"Roger Meyers Jr. is seen smoking.

     





Edit"
tt0096697,tt0701234,I,"Some might find the Itchy and Scratchy segments violent.

     





Edit"
tt1220617,tt1728927,S,"Simon shouts ""Make love"" in front of the school lunch hall when Carley walks off.

     





Edit"
tt1220617,tt1728927,S,"The four boys play a game where they swap phones and text whoever and all of them have sent sexual messages.

     





Edit"
tt1220617,tt1728927,S,"Jay says something about cows referring their udders as ""tits"".

     





Edit"
tt1220617,tt1728927,S,"Some strong crude sex references to 'being hard', having STDs and other such subjects.

     





Edit"
tt1220617,tt1728927,V,"Simon vomits in the toilet.

     





Edit"
tt1220617,tt1728927,V,"Jay insults Will as usual.

     





Edit"
tt1220617,tt1728927,V,"The three boys intentionally burn Will's property to prepare a fire. Neil burns a folding chair.

     





Edit"
tt1220617,tt1728927,P,"Many uses of the word ""fuck"".

     





Edit"
tt1220617,tt1728927,P,"Many uses of the word ""shit"" and some of those uses are for when the four boys question where they have to go to the toilet in the woods.

     





Edit"
tt1220617,tt1728927,P,"Simon shouts at a school cashier ""WHERE'S MY FUCKING CHANGE?!"" Meant for laughs.

     





Edit"
tt1220617,tt1728927,P,"Strong language.

     





Edit"
tt1220617,tt1728927,I,"Simon traumatised Carley's little brother by sneaking into his room thinking it is Carley.

     





Edit"
tt8594510,tt9320288,S,"Caroline blows Oscar in their bedroom.

     





Edit"
tt8594510,tt9320288,S,"Talk of Mandy getting fingered by many men in school.

     





Edit"
tt8594510,tt9320288,P,"Miri's neighbour insults her in the garden.

     





Edit"
tt8594510,tt9320288,D,"Miri and Mandy smoke pot at the beach.

     





Edit"
tt0437741,tt0836420,P,"Street Walker.

     





Edit"
tt0206512,tt1559935,S,"SpongeBob has to get naked in Model Sponge.

     





Edit"
tt2861424,tt5218256,S,"A male character's butt is seen constantly for pretty much the whole episode.

     





Edit"
tt2861424,tt5218256,S,"A character has a meltdown and says about how he wants to hold another character and run in a stream with that character. Made for comedic purposes

     





Edit"
tt2861424,tt5218256,S,"A man says about how he has two 'genital washers'

     





Edit"
tt2861424,tt5218256,V,"A man is severed in half and begs to have his life ended.

     





Edit"
tt2861424,tt5218256,V,"A man is drowned to death by Morty's arm.

     





Edit"
tt2861424,tt5218256,V,"A man is crushed to death by a falling vehicle.

     





Edit"
tt2861424,tt5218256,V,"Numerous characters are shot throughout.

     





Edit"
tt2861424,tt5218256,V,"Characters fight in an arena called 'the blood-dome'. during this, Morty kills numerous characters by ripping off body parts and punching them with a muscular arm

     





Edit"
tt2861424,tt5218256,V,"Morty strangles a man to death.

     





Edit"
tt2861424,tt5218256,P,"Uses of 'fuck'

     





Edit"
tt2861424,tt5218256,P,"One use of the word 'bitch'

     





Edit"
tt2861424,tt5218256,P,"A use of 'piss'

     





Edit"
tt2861424,tt5218256,I,"23 - Rickmancing The Stone - TV-14-DLV.

     





Edit"
tt2861424,tt5218256,I,"There is a mention of how a version of earth ended up the way it is. This may be emotional as a character mentions he may have been a child before this happened.

     





Edit"
tt0286486,tt0699523,S,"A male suspect's pants are lowered and he is strip searched. His buttocks are seen.

     





Edit"
tt0286486,tt0699523,S,"A recently deceased woman's side-breasts are seen from afar.

     





Edit"
tt0286486,tt0699523,S,"A seven-year old girl is kidnapped, sold and raped. It isn't shown but the premise is still quite disturbing.

     





Edit"
tt0286486,tt0699523,S,"A naked woman is seen sitting on man's lap. Very briefly, topless and rear nudity are clearly seen.

     





Edit"
tt0286486,tt0699523,S,"Strong and disturbing sexual dialogue.

     





Edit"
tt0286486,tt0699523,V,"A few scenes of brief tussles.

     





Edit"
tt0286486,tt0699523,V,"A man is shot and killed by multiple bullets.

     





Edit"
tt0286486,tt0699523,V,"A man is shot in the head and killed.

     





Edit"
tt0286486,tt0699523,P,"Moderate bad language is used.

     





Edit"
tt0286486,tt0699523,P,"Several uses of sh** and b*tch.

     





Edit"
tt0286486,tt0699523,P,"A couple racial slurs, including n*gger.

     





Edit"
tt0286486,tt0699523,D,"References to and depictions of drug addicts are present in the episode.

     





Edit"
tt0286486,tt0699523,D,"Cigarettes are smoked.

     





Edit"
tt0286486,tt0699523,D,"Meth and crack are briefly seen and smoked.

     





Edit"
tt0286486,tt0699523,D,"Mild alcohol consumption.

     





Edit"
tt0286486,tt0699523,I,"The thematic content present regarding pedophilia is disturbing.

     





Edit"
tt0206512,tt1472907,I,"SpongeBob gets stuck with in a wringer and Patrick only proceeds to make it worse by permanently super gluing it, SpongeBob now get up with Patrick's antics rightfully calls him out for it in public and all the town's folks get made at SpongeBob, this is very messed up and cruel.

     





Edit"
tt0206512,tt1472907,I,"Spongebob gets scolded by the townsfolk for being mean to Patrick even tho Patrick put SpongeBob threw so much trouble threw the whole episode which is just wrong, this is a bad episode.

     





Edit"
tt1442437,tt7822366,D,"Poisoning.

     





Edit"
tt0206512,tt5041460,I,"Sanctuary gets more and more disturbing as it goes on.

     





Edit"
tt10313176,tt8994964,S,"Ar 3:46 a book shelf is rocking back and forth. The camera pans to Nancy who is finishing with sex (implied) with her boy friend, getting off the top of him while getting off the bed and smoothing her skirt down. No nudity shown.

     





Edit"
tt10313176,tt8994964,S,"At 32:36, Nancy who is upset at her widowed father for having a girl friend, dashes over to her boy friends house. They begin making out, Nancy takes off her shirt and we see her from the waist up in her bra as she undresses her boy friend. Sex is implied. No nudity shown.

     





Edit"
tt8772296,tt8806270,S,"A corpse is shown with its genitals exposed.

     





Edit"
tt8772296,tt8806270,S,"Cassie is emotionally coerced into being filmed during sex during a flashback montage, shown briefly but difficult to watch

     





Edit"
tt8772296,tt8806270,S,"An older woman in a hospital bed has topless nudity shown, not sexual whatsoever

     





Edit"
tt8772296,tt8806270,V,"A man gets into a car crash during a flashback sequence. The only injury shown is when he is in the hospital, and his bloody body can be seen for a few seconds. Very brief

     





Edit"
tt8772296,tt8806270,P,"80 uses of fuck and 2 uses of cunt.

     





Edit"
tt8772296,tt8806270,I,"A strobe effect plays over a portion of the episode. HBO warns about this, but the sequence with this effect is only in the last 15 or so minutes.

     





Edit"
tt8772296,tt8806270,I,"The main theme of this episode is depression. While some of it is looked at through a humorous title (just like the title of the episode), a lot of it is very realistic and sad to watch

     





Edit"
tt2356777,tt29314279,S,"Mention of a man being ""a bad lay"" used to insult his wife.

     





Edit"
tt2356777,tt29314279,S,"Evangeline kisses Eddie, who is in the bed, before leaving. Both are clothed.

     





Edit"
tt2356777,tt29314279,V,"A small scale riot breaks out during a protest and a couple protesters and police are seen scuffling. Minor bruises and cuts shown.

     





Edit"
tt2356777,tt29314279,V,"A man is shot once in the torso causing him to fall to the ground. He is then executed with a shot to the head, brief images of the two bloody holes.

     





Edit"
tt2356777,tt29314279,V,"A man is suddenly shot in the head, blood splattering all over the wall behind him. Brief, but the most graphic violence shown in this season thus far.

     





Edit"
tt0286486,tt0699489,S,"A hooker's nude rear end is seen. Frontal nudity from so far away that you can't see anything critical.

     





Edit"
tt0286486,tt0699489,S,"A woman is briefly seen giving oral sex through a car window. No nudity.

     





Edit"
tt0286486,tt0699489,S,"We see a large pile of sex toys, sexual dialogue accompanies them.

     





Edit"
tt0286486,tt0699489,S,"Another woman's nude rear end is briefly seen.

     





Edit"
tt0286486,tt0699489,S,"A man is seen raping a woman. His ass is seen.

     





Edit"
tt0286486,tt0699489,S,"A woman is told to ""take it"", and has a gun shoved in her mouth.

     





Edit"
tt0286486,tt0699489,V,"None worth noting.

     





Edit"
tt0286486,tt0699489,P,"God's name is repeatedly abused.

     





Edit"
tt0286486,tt0699489,P,"A few uses of sh**, asshole, whore, c*cksucker, and bitch.

     





Edit"
tt0286486,tt0699489,D,"Alcohol is consumed, cigarettes are smoked.

     





Edit"
tt0898266,tt1627740,S,"Penny have druken sex with Leonard, but none is seen.

     





Edit"
tt0898266,tt1627740,P,"Penny said ""damn you, you rat bastard"" to Leonard.

     





Edit"
tt0898266,tt1627740,D,"Penny is not seen drinking, but the viewers can largerly understand that she heavily get drunk.

     





Edit"
tt4574334,tt6020796,S,"No sex at all

     





Edit"
tt4574334,tt6020796,V,"A girl falls off her skateboard suddenly.

     





Edit"
tt4574334,tt6020796,P,"1 use of d bag but it's the real thing

     





Edit"
tt4574334,tt6020796,P,"It's used by a teenager like 17 18-ish years old and very quick he says ""woah hey man that d****ebag is beating us out there.""

     





Edit"
