Title,Season,Day of Week,Episode Date,Episode,18-49 Demo,Viewers (millions),IMDb Series ID,season,episode,IMDb Episode ID
i can see your voice,3,Weds,2024-02-14,7,0.22,1.557,tt11710130,3.0,7.0,tt31187033
i can see your voice,3,Weds,2024-02-21,8,0.2,1.615,tt11710130,3.0,8.0,tt31298778
secret celebrity renovation,2,Fri,2022-07-29,1,0.25,2.677,,,,
secret celebrity renovation,2,Fri,2022-08-05,2,0.23,2.311,,,,
secret celebrity renovation,2,Fri,2022-08-12,3,0.18,1.833,,,,
secret celebrity renovation,2,Fri,2022-08-19,4,0.24,2.085,,,,
secret celebrity renovation,2,Fri,2022-08-26,5,0.15,2.129,,,,
secret celebrity renovation,2,Fri,2022-09-02,6,0.18,1.994,,,,
secret celebrity renovation,2,Fri,2022-09-09,7,0.25,2.526,,,,
secret celebrity renovation,2,Fri,2022-09-16,8,0.21,2.263,,,,
secret celebrity renovation,2,Fri,2022-09-23,9,0.14,1.622,,,,
the good doctor,4,Mon,2020-11-02,1,0.66,4.867,tt6470478,4.0,1.0,tt12025954
the good doctor,4,Mon,2020-11-09,2,0.61,4.755,tt6470478,4.0,2.0,tt13351010
the good doctor,4,Mon,2020-11-16,3,0.56,4.303,tt6470478,4.0,3.0,tt13252322
the good doctor,4,Mon,2020-11-23,4,0.6,4.285,tt6470478,4.0,4.0,tt13415870
the good doctor,4,Mon,2020-11-30,5,0.57,4.016,tt6470478,4.0,5.0,tt13475720
the good doctor,4,Mon,2021-01-11,6,0.57,4.055,tt6470478,4.0,6.0,tt13498152
the good doctor,4,Mon,2021-01-18,7,0.61,3.972,tt6470478,4.0,7.0,tt13760916
the good doctor,4,Mon,2021-01-25,8,0.67,4.301,tt6470478,4.0,8.0,tt13801958
the good doctor,4,Mon,2021-02-15,9,0.63,4.402,tt6470478,4.0,9.0,tt13945416
the good doctor,4,Mon,2021-02-22,10,0.56,3.909,tt6470478,4.0,10.0,tt13998324
the good doctor,4,Mon,2021-03-08,11,0.58,4.242,tt6470478,4.0,11.0,tt14048616
the good doctor,4,Mon,2021-03-22,12,0.53,4.263,tt6470478,4.0,12.0,tt14202588
the good doctor,4,Mon,2021-03-29,13,0.59,4.393,tt6470478,4.0,13.0,tt14223286
the good doctor,4,Mon,2021-04-19,14,0.5,4.148,tt6470478,4.0,14.0,tt14402896
the good doctor,4,Mon,2021-04-26,15,0.49,3.775,tt6470478,4.0,15.0,tt14420834
the good doctor,4,Mon,2021-05-10,16,0.5,3.91,tt6470478,4.0,16.0,tt14512260
the good doctor,4,Mon,2021-05-17,17,0.55,3.797,tt6470478,4.0,17.0,tt14551960
the good doctor,4,Mon,2021-05-24,18,0.59,4.033,tt6470478,4.0,18.0,tt14597068
the good doctor,4,Mon,2021-05-31,19,0.45,3.559,tt6470478,4.0,19.0,tt14597070
the good doctor,4,Mon,2021-06-08,20,0.55,3.994,tt6470478,4.0,20.0,tt14597076
curb your enthusiasm,9,Sun,2017-10-01,1,0.52,1.543,tt0264235,9.0,1.0,tt5808896
curb your enthusiasm,9,Sun,2017-10-08,2,0.39,1.126,tt0264235,9.0,2.0,tt6739316
curb your enthusiasm,9,Sun,2017-10-15,3,0.4,1.123,tt0264235,9.0,3.0,tt7126472
curb your enthusiasm,9,Sun,2017-10-22,4,0.38,1.105,tt0264235,9.0,4.0,tt7126476
curb your enthusiasm,9,Sun,2017-10-29,5,0.26,0.8,tt0264235,9.0,5.0,tt7126486
curb your enthusiasm,9,Sun,2017-11-05,6,0.3,0.828,tt0264235,9.0,6.0,tt6764872
curb your enthusiasm,9,Sun,2017-11-12,7,0.3,0.88,tt0264235,9.0,7.0,tt6618290
curb your enthusiasm,9,Sun,2017-11-19,8,0.3,0.91,tt0264235,9.0,8.0,tt6706428
curb your enthusiasm,9,Sun,2017-11-26,9,0.31,0.967,tt0264235,9.0,9.0,tt7126456
curb your enthusiasm,9,Sun,2017-12-03,10,0.3,0.881,tt0264235,9.0,10.0,tt7032890
tacoma fd,3,Thurs,2021-09-16,1,0.13,0.309,tt8026448,3.0,1.0,tt13018074
tacoma fd,3,Thurs,2021-09-23,2,0.11,0.256,tt8026448,3.0,2.0,tt15459098
tacoma fd,3,Thurs,2021-09-30,3,0.11,0.259,tt8026448,3.0,3.0,tt15485198
tacoma fd,3,Thurs,2021-10-07,4,0.06,0.201,tt8026448,3.0,4.0,tt14750304
tacoma fd,3,Thurs,2021-10-13,5,0.12,0.24,tt8026448,3.0,5.0,tt15598908
tacoma fd,3,Thurs,2021-10-20,6,0.09,0.218,tt8026448,3.0,6.0,tt15685652
tacoma fd,3,Thurs,2021-10-27,7,0.09,0.204,tt8026448,3.0,7.0,tt15748560
tacoma fd,3,Thurs,2021-11-04,8,0.06,0.189,tt8026448,3.0,8.0,tt15796882
tacoma fd,3,Thurs,2021-11-11,9,0.08,0.186,tt8026448,3.0,9.0,tt15847672
tacoma fd,3,Thurs,2021-11-18,10,0.1,0.242,tt8026448,3.0,10.0,tt15391812
tacoma fd,3,Thurs,2021-11-25,11,0.04,0.144,tt8026448,3.0,11.0,tt16154646
tacoma fd,3,Thurs,2021-12-02,12,0.1,0.221,tt8026448,3.0,12.0,tt16253486
tacoma fd,3,Thurs,2021-12-09,13,0.08,0.194,tt8026448,3.0,13.0,tt16306956
pretty little liars the perfectionists,1,Weds,2019-03-20,1,0.18,0.457,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-03-27,2,0.09,0.235,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-04-03,3,0.14,0.286,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-04-10,4,0.14,0.314,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-04-17,5,0.1,0.216,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-04-24,6,0.11,0.241,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-05-01,7,0.09,0.174,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-05-08,8,0.1,0.199,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-05-15,9,0.11,0.208,tt7413448,,,
pretty little liars the perfectionists,1,Weds,2019-05-22,10,0.12,0.265,tt7413448,,,
celebrity big brother,3,Weds,2022-02-02,1,0.78,3.759,tt0279550,3.0,1.0,tt0537918
celebrity big brother,3,Thurs,2022-02-03,2,0.7,2.655,tt0279550,,,
celebrity big brother,3,Fri,2022-02-04,3,0.38,2.328,tt0279550,,,
celebrity big brother,3,Sun,2022-02-06,4,0.47,2.612,tt0279550,3.0,4.0,tt1352480
celebrity big brother,3,Mon,2022-02-07,5,0.42,2.361,tt0279550,,,
celebrity big brother,3,Weds,2022-02-09,6,0.6,2.921,tt0279550,,,
celebrity big brother,3,Fri,2022-02-11,7,0.42,2.53,tt0279550,,,
celebrity big brother,3,Sun,2022-02-13,8,0.26,1.517,tt0279550,,,
celebrity big brother,3,Mon,2022-02-14,9,0.41,2.633,tt0279550,,,
celebrity big brother,3,Weds,2022-02-16,10,0.54,3.093,tt0279550,,,
celebrity big brother,3,Fri,2022-02-18,11,0.45,2.669,tt0279550,,,
celebrity big brother,3,Sat,2022-02-19,12,0.26,1.604,tt0279550,,,
celebrity big brother,3,Sun,2022-02-20,13,0.5,2.955,tt0279550,,,
celebrity big brother,3,Mon,2022-02-21,14,0.41,2.452,tt0279550,,,
celebrity big brother,3,Weds,2022-02-23,15,0.69,3.51,tt0279550,,,
ncis new orleans,6,Tues,2019-09-24,1,0.73,6.66,tt3560084,,,
ncis new orleans,6,Tues,2019-10-01,2,0.74,6.902,tt3560084,,,
ncis new orleans,6,Tues,2019-10-08,3,0.68,6.688,tt3560084,,,
ncis new orleans,6,Tues,2019-10-15,4,0.71,6.572,tt3560084,,,
ncis new orleans,6,Tues,2019-10-22,5,0.68,6.644,tt3560084,,,
ncis new orleans,6,Tues,2019-11-05,6,0.65,6.614,tt3560084,,,
ncis new orleans,6,Tues,2019-11-12,7,0.62,6.41,tt3560084,,,
ncis new orleans,6,Tues,2019-11-19,8,0.66,6.888,tt3560084,,,
ncis new orleans,6,Tues,2019-11-26,9,0.84,6.866,tt3560084,,,
ncis new orleans,6,Tues,2019-12-17,10,0.85,7.054,tt3560084,,,
ncis new orleans,6,Sun,2020-02-16,11,0.46,5.241,tt3560084,,,
ncis new orleans,6,Sun,2020-02-23,12,0.57,5.594,tt3560084,,,
ncis new orleans,6,Sun,2020-03-01,13,0.5,5.56,tt3560084,,,
ncis new orleans,6,Sun,2020-03-08,14,0.53,5.615,tt3560084,,,
ncis new orleans,6,Sun,2020-03-15,15,0.63,6.345,tt3560084,,,
ncis new orleans,6,Sun,2020-03-15,16,0.6,5.829,tt3560084,,,
ncis new orleans,6,Sun,2020-03-22,17,0.68,6.394,tt3560084,,,
ncis new orleans,6,Sun,2020-03-29,18,0.66,6.504,tt3560084,,,
ncis new orleans,6,Sun,2020-04-12,19,0.62,5.876,tt3560084,,,
ncis new orleans,6,Sun,2020-04-19,20,0.55,6.243,tt3560084,,,
penn teller fool us,5,Mon,2018-06-25,1,0.3,1.354,tt1811179,,,
penn teller fool us,5,Mon,2018-07-02,2,0.3,1.341,tt1811179,,,
penn teller fool us,5,Mon,2018-07-09,3,0.3,1.286,tt1811179,,,
penn teller fool us,5,Mon,2018-07-16,4,0.3,1.398,tt1811179,,,
penn teller fool us,5,Mon,2018-07-23,5,0.3,1.45,tt1811179,,,
penn teller fool us,5,Mon,2018-07-30,6,0.3,1.387,tt1811179,,,
penn teller fool us,5,Mon,2018-08-06,7,0.3,1.31,tt1811179,,,
penn teller fool us,5,Mon,2018-08-13,8,0.4,1.607,tt1811179,,,
penn teller fool us,5,Mon,2018-08-20,9,0.3,1.288,tt1811179,,,
penn teller fool us,5,Mon,2018-08-27,10,0.4,1.624,tt1811179,,,
penn teller fool us,5,Mon,2018-09-03,11,0.3,1.341,tt1811179,,,
penn teller fool us,5,Mon,2018-09-24,12,0.2,0.892,tt1811179,,,
penn teller fool us,5,Mon,2018-10-01,13,0.3,1.158,tt1811179,,,
the rookie,1,Tues,2018-10-16,1,0.98,5.426,tt7587890,1.0,1.0,tt7587918
the rookie,1,Tues,2018-10-23,2,0.83,4.542,tt7587890,1.0,2.0,tt8805084
the rookie,1,Tues,2018-10-30,3,0.83,4.528,tt7587890,1.0,3.0,tt8750904
the rookie,1,Tues,2018-11-13,4,0.74,4.014,tt7587890,1.0,4.0,tt8855928
the rookie,1,Tues,2018-11-20,5,0.73,4.095,tt7587890,1.0,5.0,tt8815074
the rookie,1,Tues,2018-11-27,6,0.78,4.38,tt7587890,1.0,6.0,tt8855932
the rookie,1,Tues,2018-12-04,7,0.69,4.199,tt7587890,1.0,7.0,tt8856000
the rookie,1,Tues,2018-12-11,8,0.75,4.271,tt7587890,1.0,8.0,tt8855950
the rookie,1,Tues,2019-01-08,9,0.65,3.954,tt7587890,1.0,9.0,tt8856022
the rookie,1,Tues,2019-01-15,10,0.75,3.833,tt7587890,1.0,10.0,tt8856024
the rookie,1,Tues,2019-01-22,11,0.68,3.838,tt7587890,1.0,11.0,tt8856026
the rookie,1,Tues,2019-02-12,12,0.62,3.636,tt7587890,1.0,12.0,tt8856034
the rookie,1,Tues,2019-02-19,13,0.6,3.539,tt7587890,1.0,13.0,tt8856032
the rookie,1,Tues,2019-02-26,14,0.63,3.888,tt7587890,1.0,14.0,tt9256652
the rookie,1,Tues,2019-03-05,15,0.78,4.509,tt7587890,1.0,15.0,tt9256654
the rookie,1,Tues,2019-03-19,16,0.66,4.239,tt7587890,1.0,16.0,tt9256656
the rookie,1,Tues,2019-03-26,17,0.7,4.244,tt7587890,1.0,17.0,tt9256658
the rookie,1,Tues,2019-04-02,18,0.68,3.909,tt7587890,1.0,18.0,tt9256660
the rookie,1,Tues,2019-04-09,19,0.58,3.629,tt7587890,1.0,19.0,tt9256662
the rookie,1,Tues,2019-04-16,20,0.68,4.063,tt7587890,1.0,20.0,tt9256664
brockmire,1,Weds,2017-04-05,1,0.1,0.317,tt5722190,1.0,1.0,tt5748610
brockmire,1,Weds,2017-04-05,2,0.09,0.303,tt5722190,1.0,2.0,tt5755368
brockmire,1,Weds,2017-04-12,3,0.1,0.264,tt5722190,1.0,3.0,tt5755370
brockmire,1,Weds,2017-04-19,4,0.11,0.262,tt5722190,1.0,4.0,tt5798518
brockmire,1,Weds,2017-04-26,5,0.08,0.233,tt5722190,1.0,5.0,tt5798520
brockmire,1,Weds,2017-05-03,6,0.06,0.212,tt5722190,1.0,6.0,tt5798522
brockmire,1,Weds,2017-05-10,7,0.07,0.19,tt5722190,1.0,7.0,tt5798524
brockmire,1,Weds,2017-05-17,8,0.07,0.194,tt5722190,1.0,8.0,tt5798526
superstore,6,Thurs,2020-10-29,1,0.6,2.801,tt4477976,6.0,1.0,tt11946112
superstore,6,Thurs,2020-11-05,2,0.5,2.244,tt4477976,6.0,2.0,tt11251736
superstore,6,Thurs,2020-11-12,3,0.53,2.346,tt4477976,6.0,3.0,tt13358120
superstore,6,Thurs,2020-11-19,4,0.53,2.283,tt4477976,6.0,4.0,tt13404906
superstore,6,Thurs,2021-01-14,5,0.48,2.513,tt4477976,6.0,5.0,tt13633860
superstore,6,Thurs,2021-01-21,6,0.44,2.212,tt4477976,6.0,6.0,tt13633864
superstore,6,Thurs,2021-01-28,7,0.4,2.045,tt4477976,6.0,7.0,tt13497658
superstore,6,Thurs,2021-02-04,8,0.46,2.217,tt4477976,6.0,8.0,tt13633870
superstore,6,Thurs,2021-02-11,9,0.39,1.929,tt4477976,6.0,9.0,tt13633872
superstore,6,Thurs,2021-02-25,10,0.46,1.901,tt4477976,6.0,10.0,tt13633878
superstore,6,Thurs,2021-03-04,11,0.43,2.298,tt4477976,6.0,11.0,tt13633886
superstore,6,Thurs,2021-03-11,12,0.35,1.867,tt4477976,6.0,12.0,tt13633890
superstore,6,Thurs,2021-03-18,13,0.47,2.331,tt4477976,6.0,13.0,tt13633892
superstore,6,Thurs,2021-03-25,14,0.56,2.705,tt4477976,6.0,14.0,tt13633894
superstore,6,Thurs,2021-03-25,15,0.52,2.406,tt4477976,6.0,15.0,tt13633896
snowpiercer,2,Mon,2021-01-25,1,0.28,1.091,tt6156584,2.0,1.0,tt11146896
snowpiercer,2,Mon,2021-02-01,2,0.31,0.974,tt6156584,2.0,2.0,tt11165534
snowpiercer,2,Mon,2021-02-08,3,0.22,0.873,tt6156584,2.0,3.0,tt11165544
snowpiercer,2,Mon,2021-02-15,4,0.26,0.915,tt6156584,2.0,4.0,tt11165554
snowpiercer,2,Mon,2021-02-22,5,0.27,0.875,tt6156584,2.0,5.0,tt11170770
snowpiercer,2,Mon,2021-03-01,6,0.25,0.905,tt6156584,2.0,6.0,tt11162538
snowpiercer,2,Mon,2021-03-08,7,0.22,0.827,tt6156584,2.0,7.0,tt11162540
snowpiercer,2,Mon,2021-03-15,8,0.19,0.891,tt6156584,2.0,8.0,tt11162544
snowpiercer,2,Mon,2021-03-29,9,0.24,0.866,tt6156584,2.0,9.0,tt11162546
snowpiercer,2,Mon,2021-03-29,10,0.22,0.816,tt6156584,2.0,10.0,tt11162550
american horror story,9,Weds,2019-09-18,1,1.0,2.126,tt1844624,9.0,1.0,tt6417474
american horror story,9,Weds,2019-09-25,2,0.68,1.491,tt1844624,9.0,2.0,tt8961842
american horror story,9,Weds,2019-10-02,3,0.62,1.344,tt1844624,9.0,3.0,tt10333022
american horror story,9,Weds,2019-10-09,4,0.64,1.293,tt1844624,9.0,4.0,tt10333030
american horror story,9,Weds,2019-10-16,5,0.5,1.085,tt1844624,9.0,5.0,tt10333032
american horror story,9,Weds,2019-10-23,6,0.61,1.35,tt1844624,9.0,6.0,tt10333036
american horror story,9,Weds,2019-10-31,7,0.46,1.053,tt1844624,9.0,7.0,tt10333040
american horror story,9,Weds,2019-11-06,8,0.49,1.046,tt1844624,9.0,8.0,tt10333042
american horror story,9,Weds,2019-11-13,9,0.5,1.082,tt1844624,9.0,9.0,tt10333046
the unicorn,2,Thurs,2020-11-12,1,0.44,4.08,tt10329028,2.0,1.0,tt12274104
the unicorn,2,Thurs,2020-11-19,2,0.47,3.904,tt10329028,2.0,2.0,tt13199032
the unicorn,2,Thurs,2020-12-03,3,0.49,3.685,tt10329028,2.0,3.0,tt13315746
the unicorn,2,Thurs,2020-12-17,4,0.37,3.36,tt10329028,2.0,4.0,tt13356466
the unicorn,2,Thurs,2021-01-21,5,0.41,3.546,tt10329028,2.0,5.0,tt13476586
the unicorn,2,Thurs,2021-01-28,6,0.35,3.124,tt10329028,2.0,6.0,tt13476594
the unicorn,2,Thurs,2021-02-04,7,0.42,3.159,tt10329028,2.0,7.0,tt13476606
the unicorn,2,Thurs,2021-02-11,8,0.55,4.049,tt10329028,2.0,8.0,tt13476612
the unicorn,2,Thurs,2021-02-18,9,0.45,3.758,tt10329028,2.0,9.0,tt13525696
the unicorn,2,Thurs,2021-02-25,10,0.53,3.764,tt10329028,2.0,10.0,tt13525708
the unicorn,2,Thurs,2021-03-04,11,0.56,3.812,tt10329028,2.0,11.0,tt13525732
the unicorn,2,Thurs,2021-03-18,12,0.42,3.432,tt10329028,2.0,12.0,tt13525722
the unicorn,2,Thurs,2021-03-18,13,0.4,3.192,tt10329028,2.0,13.0,tt13525734
the chase,2,Sun,2021-06-06,1,0.62,4.071,tt3032596,,,
the chase,2,Sun,2021-06-13,2,0.55,3.66,tt3032596,,,
the chase,2,Sun,2021-06-20,3,0.64,4.154,tt3032596,,,
the chase,2,Sun,2021-06-27,4,0.44,3.32,tt3032596,,,
the chase,2,Sun,2021-07-18,5,0.45,3.832,tt3032596,,,
the chase,2,Sun,2021-07-25,6,0.34,2.869,tt3032596,,,
the chase,2,Sun,2021-08-22,7,0.6,3.857,tt3032596,,,
the chase,2,Sun,2021-08-29,8,0.47,3.981,tt3032596,,,
the chase,2,Sun,2021-09-12,9,0.37,3.234,tt3032596,,,
the chase,2,Sun,2021-09-19,10,0.34,3.176,tt3032596,,,
little big shots,3,Sun,2018-03-18,1,0.8,6.0,tt5347876,3.0,1.0,tt7527878
little big shots,3,Sun,2018-03-18,2,1.14,7.542,tt5347876,,,
little big shots,3,Sun,2018-03-25,3,0.9,5.968,tt5347876,,,
little big shots,3,Sun,2018-04-08,4,0.93,6.667,tt5347876,,,
little big shots,3,Sun,2018-04-15,5,0.8,5.661,tt5347876,,,
little big shots,3,Sun,2018-04-22,6,0.8,5.982,tt5347876,,,
little big shots,3,Sun,2018-04-29,7,0.8,6.04,tt5347876,,,
little big shots,3,Thurs,2018-06-14,8,0.8,5.675,tt5347876,,,
little big shots,3,Thurs,2018-06-21,9,0.7,5.62,tt5347876,,,
little big shots,3,Thurs,2018-06-28,10,0.7,5.959,tt5347876,,,
little big shots,3,Thurs,2018-07-05,11,0.8,6.512,tt5347876,,,
little big shots,3,Thurs,2018-07-12,12,0.7,5.838,tt5347876,,,
little big shots,3,Weds,2018-12-12,13,0.8,5.198,tt5347876,,,
whose line is it anyway,19,Fri,2022-10-14,1,0.04,0.451,tt2919910,,,
whose line is it anyway,19,Fri,2022-10-21,2,0.1,0.603,tt2919910,,,
whose line is it anyway,19,Fri,2022-10-28,3,0.05,0.471,tt2919910,,,
whose line is it anyway,19,Fri,2022-11-04,4,0.1,0.609,tt2919910,,,
whose line is it anyway,19,Fri,2022-11-11,5,0.12,0.495,tt2919910,,,
whose line is it anyway,19,Fri,2022-11-18,6,0.06,0.508,tt2919910,,,
whose line is it anyway,19,Sat,2022-12-03,7,0.07,0.497,tt2919910,,,
whose line is it anyway,19,Fri,2022-12-09,8,0.08,0.539,tt2919910,,,
whose line is it anyway,19,Fri,2023-02-17,9,0.1,0.575,tt2919910,,,
whose line is it anyway,19,Fri,2023-02-24,10,0.08,0.549,tt2919910,,,
whose line is it anyway,19,Fri,2023-03-03,11,0.07,0.504,tt2919910,,,
whose line is it anyway,19,Fri,2023-03-10,12,0.1,0.501,tt2919910,,,
whose line is it anyway,19,Fri,2023-03-17,13,0.09,0.547,tt2919910,,,
whose line is it anyway,19,Fri,2023-03-24,14,0.08,0.454,tt2919910,,,
i ship it,2,Mon,2019-08-19,1,0.09,0.389,,,,
i ship it,2,Mon,2019-08-26,2,0.1,0.364,,,,
veep,7,Sun,2019-03-31,1,0.18,0.533,tt1759761,7.0,1.0,tt6932620
veep,7,Sun,2019-04-07,2,0.15,0.473,tt1759761,7.0,2.0,tt7806352
veep,7,Sun,2019-04-14,3,0.35,1.002,tt1759761,7.0,3.0,tt7870754
veep,7,Sun,2019-04-21,4,0.37,1.047,tt1759761,7.0,4.0,tt7870756
veep,7,Sun,2019-04-28,5,0.4,1.082,tt1759761,7.0,5.0,tt7870758
veep,7,Sun,2019-05-05,6,0.39,1.072,tt1759761,7.0,6.0,tt7870760
veep,7,Sun,2019-05-12,7,0.4,1.097,tt1759761,7.0,7.0,tt7870762
game of thrones,7,Sun,2017-07-16,1,4.71,10.105,tt0944947,7.0,1.0,tt5654088
game of thrones,7,Sun,2017-07-23,2,4.33,9.27,tt0944947,7.0,2.0,tt5655178
game of thrones,7,Sun,2017-07-30,3,4.3,9.245,tt0944947,7.0,3.0,tt5775840
game of thrones,7,Sun,2017-08-06,4,4.6,10.167,tt0944947,7.0,4.0,tt5775846
game of thrones,7,Sun,2017-08-13,5,4.98,10.718,tt0944947,7.0,5.0,tt5775854
game of thrones,7,Sun,2017-08-20,6,4.71,10.236,tt0944947,7.0,6.0,tt5775864
game of thrones,7,Sun,2017-08-27,7,5.7,12.072,tt0944947,7.0,7.0,tt5775874
black monday,2,Sun,2020-03-15,1,0.02,0.081,tt7406334,2.0,1.0,tt10356442
black monday,2,Sun,2020-03-15,2,0.01,0.066,tt7406334,2.0,2.0,tt11026712
black monday,2,Sun,2020-03-22,3,0.03,0.191,tt7406334,2.0,3.0,tt10973894
black monday,2,Sun,2020-03-29,4,0.03,0.156,tt7406334,2.0,4.0,tt11079176
black monday,2,Sun,2020-04-05,5,0.03,0.127,tt7406334,2.0,5.0,tt11274740
black monday,2,Sun,2020-04-12,6,0.02,0.145,tt7406334,2.0,6.0,tt11240840
black monday,2,Sun,2020-06-28,7,0.02,0.091,tt7406334,2.0,7.0,tt11274742
black monday,2,Sun,2020-07-05,8,0.02,0.082,tt7406334,2.0,8.0,tt11196278
black monday,2,Sun,2020-07-12,9,0.02,0.093,tt7406334,2.0,9.0,tt11274744
black monday,2,Sun,2020-07-19,10,0.03,0.1,tt7406334,2.0,10.0,tt11274750
mayans mc,3,Tues,2021-03-16,1,0.24,0.84,tt5715524,,,
mayans mc,3,Tues,2021-03-16,2,0.15,0.536,tt5715524,,,
mayans mc,3,Tues,2021-03-23,3,0.27,0.843,tt5715524,,,
mayans mc,3,Tues,2021-03-30,4,0.25,0.712,tt5715524,,,
mayans mc,3,Tues,2021-04-06,5,0.2,0.605,tt5715524,,,
mayans mc,3,Tues,2021-04-13,6,0.26,0.727,tt5715524,,,
mayans mc,3,Tues,2021-04-20,7,0.3,0.872,tt5715524,,,
mayans mc,3,Tues,2021-04-27,8,0.23,0.793,tt5715524,,,
mayans mc,3,Tues,2021-05-04,9,0.26,0.779,tt5715524,,,
mayans mc,3,Tues,2021-05-11,10,0.26,0.807,tt5715524,,,
new celebrity apprentice,8,Mon,2017-01-02,1,1.31,4.952,tt2091762,,,
new celebrity apprentice,8,Mon,2017-01-09,2,1.06,3.912,tt2091762,,,
new celebrity apprentice,8,Mon,2017-01-16,3,1.19,4.333,tt2091762,,,
new celebrity apprentice,8,Mon,2017-01-23,4,1.05,3.904,tt2091762,,,
new celebrity apprentice,8,Mon,2017-01-30,5,0.96,3.707,tt2091762,,,
new celebrity apprentice,8,Mon,2017-02-06,6,0.88,3.475,tt2091762,,,
new celebrity apprentice,8,Mon,2017-02-13,7,0.89,3.478,tt2091762,,,
the bachelor,24,Mon,2020-01-06,1,1.87,6.068,tt0313038,24.0,1.0,tt10313502
the bachelor,24,Mon,2020-01-13,2,1.56,5.374,tt0313038,24.0,2.0,tt11452586
the bachelor,24,Mon,2020-01-20,3,1.89,6.256,tt0313038,24.0,3.0,tt11452588
the bachelor,24,Mon,2020-01-27,4,1.64,5.985,tt0313038,24.0,4.0,tt11452590
the bachelor,24,Mon,2020-02-03,5,1.56,5.624,tt0313038,24.0,5.0,tt11452594
the bachelor,24,Weds,2020-02-05,6,1.31,5.101,tt0313038,24.0,6.0,tt11452592
the bachelor,24,Mon,2020-02-10,7,1.81,6.391,tt0313038,24.0,7.0,tt11452596
the bachelor,24,Mon,2020-02-17,8,1.85,6.609,tt0313038,24.0,8.0,tt11452602
the bachelor,24,Mon,2020-02-24,9,1.93,6.819,tt0313038,24.0,9.0,tt11452600
the bachelor,24,Mon,2020-03-02,10,1.79,6.358,tt0313038,24.0,10.0,tt11452606
the bachelor,24,Mon,2020-03-09,11,2.17,7.703,tt0313038,24.0,11.0,tt11452604
the bachelor,24,Tues,2020-03-10,12,2.47,8.493,tt0313038,24.0,12.0,tt11452608
the simpsons,30,Sun,2018-09-30,1,1.36,3.242,tt0096697,30.0,1.0,tt6225298
the simpsons,30,Sun,2018-10-07,2,1.79,4.598,tt0096697,30.0,2.0,tt8340874
the simpsons,30,Sun,2018-10-14,3,0.99,2.517,tt0096697,30.0,3.0,tt8340876
the simpsons,30,Sun,2018-10-21,4,1.26,2.951,tt0096697,30.0,4.0,tt7636822
the simpsons,30,Sun,2018-11-04,5,1.95,5.076,tt0096697,30.0,5.0,tt8340884
the simpsons,30,Sun,2018-11-11,6,0.95,2.351,tt0096697,30.0,6.0,tt8340890
the simpsons,30,Sun,2018-11-18,7,1.63,4.339,tt0096697,30.0,7.0,tt7702262
the simpsons,30,Sun,2018-11-25,8,0.85,2.106,tt0096697,30.0,8.0,tt8340896
the simpsons,30,Sun,2018-12-02,9,1.6,4.329,tt0096697,30.0,9.0,tt8340898
the simpsons,30,Sun,2018-12-09,10,2.83,7.527,tt0096697,30.0,10.0,tt8730968
the simpsons,30,Sun,2019-01-06,11,0.88,2.331,tt0096697,30.0,11.0,tt8730984
the simpsons,30,Sun,2019-01-13,12,3.25,8.202,tt0096697,30.0,12.0,tt8730994
the simpsons,30,Sun,2019-02-10,13,0.64,1.749,tt0096697,30.0,13.0,tt8733696
the simpsons,30,Sun,2019-02-17,14,0.86,2.754,tt0096697,30.0,14.0,tt8733692
the simpsons,30,Sun,2019-03-03,15,0.85,2.247,tt0096697,30.0,15.0,tt8845304
the simpsons,30,Sun,2019-03-10,16,0.78,2.205,tt0096697,30.0,16.0,tt8733700
the simpsons,30,Sun,2019-03-17,17,0.77,2.079,tt0096697,30.0,17.0,tt8733702
the simpsons,30,Sun,2019-03-24,18,0.79,1.992,tt0096697,30.0,18.0,tt8733706
the simpsons,30,Sun,2019-03-31,19,0.8,2.07,tt0096697,30.0,19.0,tt8733708
the simpsons,30,Sun,2019-04-07,20,0.67,1.612,tt0096697,30.0,20.0,tt8733716
the simpsons,30,Sun,2019-04-28,21,0.76,1.933,tt0096697,30.0,21.0,tt10126678
the simpsons,30,Sun,2019-05-05,22,0.73,1.785,tt0096697,30.0,22.0,tt10165342
the simpsons,30,Sun,2019-05-12,23,0.55,1.501,tt0096697,30.0,23.0,tt10198852
elementary,6,Mon,2018-04-30,1,0.6,4.735,tt2191671,6.0,1.0,tt6886712
elementary,6,Mon,2018-05-07,2,0.6,4.59,tt2191671,6.0,2.0,tt7239054
elementary,6,Mon,2018-05-14,3,0.6,4.431,tt2191671,6.0,3.0,tt7239056
elementary,6,Mon,2018-05-21,4,0.5,4.167,tt2191671,6.0,4.0,tt7239058
elementary,6,Mon,2018-05-28,5,0.4,3.938,tt2191671,6.0,5.0,tt7239062
