Show Name,Season,Href
blue bloods,season 14,https://tvseriesfinale.com/tv-show/blue-bloods-season-14-ratings/
bluff city law,season one,https://tvseriesfinale.com/tv-show/bluff-city-law-season-one-ratings/
blunt talk tv show starz,season two,https://tvseriesfinale.com/tv-show/blunt-talk-tv-show-starz-season-two-ratings/
bmf,season one,https://tvseriesfinale.com/tv-show/bmf-season-one-ratings/
bmf,season two,https://tvseriesfinale.com/tv-show/bmf-season-two-ratings/
bmf,season three,https://tvseriesfinale.com/tv-show/bmf-season-three-ratings/
bobs burgers,season eight,https://tvseriesfinale.com/tv-show/bobs-burgers-season-eight-ratings/
bobs burgers,season nine,https://tvseriesfinale.com/tv-show/bobs-burgers-season-nine-ratings/
bobs burgers,season 10,https://tvseriesfinale.com/tv-show/bobs-burgers-season-10-ratings/
bobs burgers,season 11,https://tvseriesfinale.com/tv-show/bobs-burgers-season-11-ratings/
bobs burgers,season 12,https://tvseriesfinale.com/tv-show/bobs-burgers-season-12-ratings/
bobs burgers,season 13,https://tvseriesfinale.com/tv-show/bobs-burgers-season-13-ratings/
bobs burgers,season 14,https://tvseriesfinale.com/tv-show/bobs-burgers-season-14-ratings/
bob %25e2%2599%25a5 abishola,season one,https://tvseriesfinale.com/tv-show/bob-%25e2%2599%25a5-abishola-season-one-ratings/
bob %25e2%2599%25a5 abishola,season two,https://tvseriesfinale.com/tv-show/bob-%25e2%2599%25a5-abishola-season-two-ratings/
bob %25e2%2599%25a5 abishola,season three,https://tvseriesfinale.com/tv-show/bob-%25e2%2599%25a5-abishola-season-three-ratings/
bob %25e2%2599%25a5 abishola,season four,https://tvseriesfinale.com/tv-show/bob-%25e2%2599%25a5-abishola-season-four-ratings/
bob %25e2%2599%25a5 abishola,season five,https://tvseriesfinale.com/tv-show/bob-%25e2%2599%25a5-abishola-season-five-ratings/
the bold type,season one,https://tvseriesfinale.com/tv-show/the-bold-type-season-one-ratings/
bold type,season two,https://tvseriesfinale.com/tv-show/bold-type-season-two-ratings/
the bold type,season three,https://tvseriesfinale.com/tv-show/the-bold-type-season-three-ratings/
the bold type,season four,https://tvseriesfinale.com/tv-show/the-bold-type-season-four-ratings/
the bold type,season five,https://tvseriesfinale.com/tv-show/the-bold-type-season-five-ratings/
bones,season 12,https://tvseriesfinale.com/tv-show/bones-season-12-ratings/
boomerang,season one,https://tvseriesfinale.com/tv-show/boomerang-season-one-ratings/
boomerang,season two,https://tvseriesfinale.com/tv-show/boomerang-season-two-ratings/
brave,season one,https://tvseriesfinale.com/tv-show/brave-season-one-ratings/
brave,season one,https://tvseriesfinale.com/tv-show/brave-season-one-ratings/
the breaks,season one,https://tvseriesfinale.com/tv-show/the-breaks-season-one-ratings/
breeders,season one,https://tvseriesfinale.com/tv-show/breeders-season-one-ratings/
breeders,season two,https://tvseriesfinale.com/tv-show/breeders-season-two-ratings/
breeders,season three,https://tvseriesfinale.com/tv-show/breeders-season-three-ratings/
breeders,season four,https://tvseriesfinale.com/tv-show/breeders-season-four-ratings/
briarpatch,season one,https://tvseriesfinale.com/tv-show/briarpatch-season-one-ratings/
bring the funny,season one,https://tvseriesfinale.com/tv-show/bring-the-funny-season-one-ratings/
broad city,season four,https://tvseriesfinale.com/tv-show/broad-city-season-four-ratings/
broad city,season five,https://tvseriesfinale.com/tv-show/broad-city-season-five-ratings/
broadchurch,season three,https://tvseriesfinale.com/tv-show/broadchurch-season-three-ratings/
brockmire,season one,https://tvseriesfinale.com/tv-show/brockmire-season-one-ratings/
brockmire,season two,https://tvseriesfinale.com/tv-show/brockmire-season-two-ratings/
brockmire,season three,https://tvseriesfinale.com/tv-show/brockmire-season-three-ratings/
broke,season one,https://tvseriesfinale.com/tv-show/broke-season-one-ratings/
brooklyn nine nine,season five,https://tvseriesfinale.com/tv-show/brooklyn-nine-nine-season-five-ratings/
brooklyn nine nine,season six,https://tvseriesfinale.com/tv-show/brooklyn-nine-nine-season-six-ratings/
brooklyn nine nine,season seven,https://tvseriesfinale.com/tv-show/brooklyn-nine-nine-season-seven-ratings/
brooklyn nine nine,season eight,https://tvseriesfinale.com/tv-show/brooklyn-nine-nine-season-eight-ratings/
buddy games,season one,https://tvseriesfinale.com/tv-show/buddy-games-season-one-ratings/
bull,season two,https://tvseriesfinale.com/tv-show/bull-season-two-ratings/
bull,season three,https://tvseriesfinale.com/tv-show/bull-season-three-ratings/
bull,season four,https://tvseriesfinale.com/tv-show/bull-season-four-ratings/
bull,season five,https://tvseriesfinale.com/tv-show/bull-season-five-ratings/
bull,season six,https://tvseriesfinale.com/tv-show/bull-season-six-ratings/
bulletproof,season one,https://tvseriesfinale.com/tv-show/bulletproof-season-one-ratings/
bulletproof,season two,https://tvseriesfinale.com/tv-show/bulletproof-season-two-ratings/
bulletproof,season three,https://tvseriesfinale.com/tv-show/bulletproof-season-three-ratings/
bump,season one,https://tvseriesfinale.com/tv-show/bump-season-one-ratings/
bump,season two,https://tvseriesfinale.com/tv-show/bump-season-two-ratings/
burden of truth,season one,https://tvseriesfinale.com/tv-show/burden-of-truth-season-one-ratings/
burden of truth,season two,https://tvseriesfinale.com/tv-show/burden-of-truth-season-two-ratings/
burden of truth,season three,https://tvseriesfinale.com/tv-show/burden-of-truth-season-three-ratings/
burden of truth,season four,https://tvseriesfinale.com/tv-show/burden-of-truth-season-four-ratings/
call me kat,season one,https://tvseriesfinale.com/tv-show/call-me-kat-season-one-ratings/
call me kat,season two,https://tvseriesfinale.com/tv-show/call-me-kat-season-two-ratings/
call me kat,season three,https://tvseriesfinale.com/tv-show/call-me-kat-season-three-ratings/
call your mother,season one,https://tvseriesfinale.com/tv-show/call-your-mother-season-one-ratings/
call me kat,season two,https://tvseriesfinale.com/tv-show/call-me-kat-season-two-ratings/
camping,season one,https://tvseriesfinale.com/tv-show/camping-season-one-ratings/
candy crush,season one,https://tvseriesfinale.com/tv-show/candy-crush-season-one-ratings/
capital one college bowl,season one,https://tvseriesfinale.com/tv-show/capital-one-college-bowl-season-one-ratings/
capital one college bowl,season two,https://tvseriesfinale.com/tv-show/capital-one-college-bowl-season-two-ratings/
card sharks,season one,https://tvseriesfinale.com/tv-show/card-sharks-season-one-ratings/
card sharks,season two,https://tvseriesfinale.com/tv-show/card-sharks-season-two-ratings/
carmichael show,season three,https://tvseriesfinale.com/tv-show/carmichael-show-season-three-ratings/
carols second act,season one,https://tvseriesfinale.com/tv-show/carols-second-act-season-one-ratings/
carter,season two,https://tvseriesfinale.com/tv-show/carter-season-two-ratings/
castaways,season one,https://tvseriesfinale.com/tv-show/castaways-season-one-ratings/
the catch,season two,https://tvseriesfinale.com/tv-show/the-catch-season-two-ratings/
cb strike,season one,https://tvseriesfinale.com/tv-show/cb-strike-season-one-ratings/
cbsn on assignment,season one,https://tvseriesfinale.com/tv-show/cbsn-on-assignment-season-one-ratings/
new celebrity apprentice,season eight,https://tvseriesfinale.com/tv-show/new-celebrity-apprentice-season-eight-ratings/
the celebrity dating game,season one,https://tvseriesfinale.com/tv-show/the-celebrity-dating-game-season-one-ratings/
celebrity family feud,season two,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-two-ratings/
celebrity family feud,season three,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-three-ratings/
celebrity family feud,season four,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-four-ratings/
celebrity family feud,season five,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-five-ratings/
celebrity family feud,season six,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-six-ratings/
celebrity family feud,season seven,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-seven-ratings/
celebrity family feud,season eight,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-eight-ratings/
celebrity family feud,season nine,https://tvseriesfinale.com/tv-show/celebrity-family-feud-season-nine-ratings/
celebrity jeopardy,season one,https://tvseriesfinale.com/tv-show/celebrity-jeopardy-season-one-ratings/
celebrity jeopardy,season two,https://tvseriesfinale.com/tv-show/celebrity-jeopardy-season-two-ratings/
celebrity watch party,season one,https://tvseriesfinale.com/tv-show/celebrity-watch-party-season-one-ratings/
celebrity wheel of fortune,season one,https://tvseriesfinale.com/tv-show/celebrity-wheel-of-fortune-season-one-ratings/
celebrity wheel of fortune,season two,https://tvseriesfinale.com/tv-show/celebrity-wheel-of-fortune-season-two-ratings/
celebrity wheel of fortune,season three,https://tvseriesfinale.com/tv-show/celebrity-wheel-of-fortune-season-three-ratings/
celebrity wheel of fortune,season four,https://tvseriesfinale.com/tv-show/celebrity-wheel-of-fortune-season-four-ratings/
chad,season one,https://tvseriesfinale.com/tv-show/chad-season-one-ratings/
the challenge usa,season one,https://tvseriesfinale.com/tv-show/the-challenge-usa-season-one-ratings/
the challenge usa,season two,https://tvseriesfinale.com/tv-show/the-challenge-usa-season-two-ratings/
champions,season one,https://tvseriesfinale.com/tv-show/champions-season-one-ratings/
charmed,season one,https://tvseriesfinale.com/tv-show/charmed-season-one-ratings/
charmed,season two,https://tvseriesfinale.com/tv-show/charmed-season-two-ratings/
charmed,season three,https://tvseriesfinale.com/tv-show/charmed-season-three-ratings/
charmed,season four,https://tvseriesfinale.com/tv-show/charmed-season-four-ratings/
the chase,season one,https://tvseriesfinale.com/tv-show/the-chase-season-one-ratings/
the chase,season two,https://tvseriesfinale.com/tv-show/the-chase-season-two-ratings/
the chase,season three,https://tvseriesfinale.com/tv-show/the-chase-season-three-ratings/
cherries wild,season one,https://tvseriesfinale.com/tv-show/cherries-wild-season-one-ratings/
cherish the day,season one,https://tvseriesfinale.com/tv-show/cherish-the-day-season-one-ratings/
cherish the day,season two,https://tvseriesfinale.com/tv-show/cherish-the-day-season-two-ratings/
chesapeake shores,season two,https://tvseriesfinale.com/tv-show/chesapeake-shores-season-two-ratings/
chesapeake shores,season three,https://tvseriesfinale.com/tv-show/chesapeake-shores-season-three-ratings/
chesapeake shores,season four,https://tvseriesfinale.com/tv-show/chesapeake-shores-season-four-ratings/
chesapeake shores,season five,https://tvseriesfinale.com/tv-show/chesapeake-shores-season-five-ratings/
chesapeake shores,season six,https://tvseriesfinale.com/tv-show/chesapeake-shores-season-six-ratings/
chi,season one,https://tvseriesfinale.com/tv-show/chi-season-one-ratings/
the chi,season two,https://tvseriesfinale.com/tv-show/the-chi-season-two-ratings/
the chi,season three,https://tvseriesfinale.com/tv-show/the-chi-season-three-ratings/
the chi,season four,https://tvseriesfinale.com/tv-show/the-chi-season-four-ratings/
the chi,season five,https://tvseriesfinale.com/tv-show/the-chi-season-five-ratings/
the chi,season six,https://tvseriesfinale.com/tv-show/the-chi-season-six-ratings/
chicago fire,season six,https://tvseriesfinale.com/tv-show/chicago-fire-season-six-ratings/
chicago fire,season seven,https://tvseriesfinale.com/tv-show/chicago-fire-season-seven-ratings/
chicago fire,season eight,https://tvseriesfinale.com/tv-show/chicago-fire-season-eight-ratings/
chicago fire,season nine,https://tvseriesfinale.com/tv-show/chicago-fire-season-nine-ratings/
chicago fire,season 10,https://tvseriesfinale.com/tv-show/chicago-fire-season-10-ratings/
chicago fire,season 11,https://tvseriesfinale.com/tv-show/chicago-fire-season-11-ratings/
chicago fire,season 12,https://tvseriesfinale.com/tv-show/chicago-fire-season-12-ratings/
chicago justice,season one,https://tvseriesfinale.com/tv-show/chicago-justice-season-one-ratings/
chicago med,season three,https://tvseriesfinale.com/tv-show/chicago-med-season-three-ratings/
chicago med,season four,https://tvseriesfinale.com/tv-show/chicago-med-season-four-ratings/
chicago med,season five,https://tvseriesfinale.com/tv-show/chicago-med-season-five-ratings/
chicago med,season six,https://tvseriesfinale.com/tv-show/chicago-med-season-six-ratings/
chicago med,season seven,https://tvseriesfinale.com/tv-show/chicago-med-season-seven-ratings/
chicago med,season eight,https://tvseriesfinale.com/tv-show/chicago-med-season-eight-ratings/
chicago med,season nine,https://tvseriesfinale.com/tv-show/chicago-med-season-nine-ratings/
chicago pd,season four,https://tvseriesfinale.com/tv-show/chicago-pd-season-four-ratings/
chicago pd,season five,https://tvseriesfinale.com/tv-show/chicago-pd-season-five-ratings/
chicago pd,season six,https://tvseriesfinale.com/tv-show/chicago-pd-season-six-ratings/
chicago pd,season seven,https://tvseriesfinale.com/tv-show/chicago-pd-season-seven-ratings/
chicago pd,season eight,https://tvseriesfinale.com/tv-show/chicago-pd-season-eight-ratings/
chicago pd,season nine,https://tvseriesfinale.com/tv-show/chicago-pd-season-nine-ratings/
chicago pd,season 10,https://tvseriesfinale.com/tv-show/chicago-pd-season-10-ratings/
chicago pd,season 11,https://tvseriesfinale.com/tv-show/chicago-pd-season-11-ratings/
child support,season one,https://tvseriesfinale.com/tv-show/child-support-season-one-ratings/
children ruin everything,season one,https://tvseriesfinale.com/tv-show/children-ruin-everything-season-one-ratings/
children ruin everything,season two,https://tvseriesfinale.com/tv-show/children-ruin-everything-season-two-ratings/
children ruin everything,season three,https://tvseriesfinale.com/tv-show/children-ruin-everything-season-three-ratings/
