Title,Season,Episode Date,Viewers (millions),18-49 Demo,IMDb Series ID,Episode,season,episode,IMDb Episode ID
Hindsight,1,2015-02-18,0.175,0.10,tt3597470,7,1.0,7.0,tt4142280
Hindsight,1,2015-02-25,0.205,0.13,tt3597470,8,1.0,8.0,tt4220780
Hindsight,1,2015-03-04,0.227,0.12,tt3597470,9,1.0,9.0,tt4220082
Hindsight,1,2015-03-11,0.249,0.17,tt3597470,10,1.0,10.0,tt4200344
Girls,1,2012-04-15,0.872,0.4,tt1723816,1,1.0,1.0,tt2193619
Girls,1,2012-04-22,0.858,0.4,tt1723816,2,1.0,2.0,tt2307301
Girls,1,2012-04-29,0.816,0.4,tt1723816,3,1.0,3.0,tt2307299
Girls,1,,0.743,0.4,tt1723816,4,1.0,4.0,tt2338795
Girls,1,,0.830,0.5,tt1723816,5,1.0,5.0,tt2338797
Girls,1,,0.678,0.4,tt1723816,6,1.0,6.0,tt2362053
Girls,1,,0.868,0.5,tt1723816,7,1.0,7.0,tt2362055
Girls,1,2012-06-03,1.094,0.6,tt1723816,8,1.0,8.0,tt2372991
Girls,1,2012-06-10,0.866,0.5,tt1723816,9,1.0,9.0,tt2385527
Girls,1,2012-06-17,1.004,0.5,tt1723816,10,1.0,10.0,tt2390641
Girls,2,2013-01-13,0.866,0.5,tt1723816,1,2.0,1.0,tt2240296
Girls,2,2013-01-20,0.572,0.3,tt1723816,2,2.0,2.0,tt2563394
Girls,2,2013-01-27,0.759,0.5,tt1723816,3,2.0,3.0,tt2563392
Girls,2,2013-02-02,0.516,0.2,tt1723816,4,2.0,4.0,tt2588918
Girls,2,2013-02-10,0.746,0.4,tt1723816,5,2.0,5.0,tt2588924
Girls,2,2013-02-17,0.686,0.4,tt1723816,6,2.0,6.0,tt2599012
Girls,2,2013-02-24,0.484,0.3,tt1723816,7,2.0,7.0,tt2382432
Girls,2,2013-03-03,0.673,0.4,tt1723816,8,2.0,8.0,tt2627872
Girls,2,2013-03-10,0.677,0.4,tt1723816,9,2.0,9.0,tt2344962
Girls,2,2013-03-17,0.632,0.4,tt1723816,10,2.0,10.0,tt2619896
Girls,3,2014-01-12,1.107,0.60,tt1723816,1,3.0,1.0,tt2651248
Girls,3,2014-01-12,0.881,0.49,tt1723816,2,3.0,2.0,tt3031946
Girls,3,2014-01-19,0.799,0.42,tt1723816,3,3.0,3.0,tt3031948
Girls,3,2014-01-26,0.655,0.34,tt1723816,4,3.0,4.0,tt3031952
Girls,3,2014-02-01,0.278,0.13,tt1723816,5,3.0,5.0,tt3144358
Girls,3,,0.264,0.11,tt1723816,6,3.0,6.0,tt3031956
Girls,3,2014-02-09,0.833,0.49,tt1723816,7,3.0,7.0,tt3000706
Girls,3,2014-02-16,0.942,0.48,tt1723816,8,3.0,8.0,tt3031960
Girls,3,2014-02-23,0.916,0.48,tt1723816,9,3.0,9.0,tt3041332
Girls,3,2014-03-02,0.801,0.45,tt1723816,10,3.0,10.0,tt3144360
Girls,3,2014-03-09,1.036,0.55,tt1723816,11,3.0,11.0,tt3144362
Girls,3,2014-03-16,0.719,0.40,tt1723816,12,3.0,12.0,tt3524102
Girls,3,2014-03-23,0.670,0.38,tt1723816,13,,,
Girls,4,2015-01-11,0.680,0.39,tt1723816,1,4.0,1.0,tt3505962
Girls,4,2015-01-18,0.797,0.38,tt1723816,2,4.0,2.0,tt3796084
Girls,4,2015-01-25,0.721,0.31,tt1723816,3,4.0,3.0,tt3733516
Girls,4,2015-02-08,0.406,0.21,tt1723816,4,4.0,4.0,tt3869166
Girls,4,2015-02-15,0.385,0.17,tt1723816,5,4.0,5.0,tt3791114
Girls,4,2015-02-22,0.477,0.22,tt1723816,6,4.0,6.0,tt3773412
Girls,4,2015-03-01,0.639,0.33,tt1723816,7,4.0,7.0,tt3842870
Girls,4,2015-03-08,0.708,0.35,tt1723816,8,4.0,8.0,tt3899746
Girls,4,2015-03-15,0.701,0.30,tt1723816,9,4.0,9.0,tt3846594
Girls,4,2015-03-22,0.687,0.26,tt1723816,10,4.0,10.0,tt3906242
Girls,5,2016-02-21,0.489,0.23,tt1723816,1,5.0,1.0,tt4355374
Girls,5,2016-02-28,0.533,0.26,tt1723816,2,5.0,2.0,tt4560742
Girls,5,2016-03-06,0.497,0.24,tt1723816,3,5.0,3.0,tt4585518
Girls,5,2016-03-13,0.479,0.22,tt1723816,4,5.0,4.0,tt4692228
Girls,5,2016-03-20,0.535,0.24,tt1723816,5,5.0,5.0,tt4700568
Girls,5,2016-03-27,0.586,0.26,tt1723816,6,5.0,6.0,tt4723998
Girls,5,2016-04-03,0.558,0.28,tt1723816,7,5.0,7.0,tt4724000
Girls,5,2016-04-10,0.656,0.27,tt1723816,8,5.0,8.0,tt4724004
Girls,5,2016-04-17,0.582,0.24,tt1723816,9,5.0,9.0,tt4724014
Girls,5,2016-04-17,0.512,0.21,tt1723816,10,5.0,10.0,tt4355376
Girls,6,2017-02-12,0.519,0.24,tt1723816,1,6.0,1.0,tt5321378
Girls,6,2017-02-19,0.708,0.27,tt1723816,2,6.0,2.0,tt5463740
Girls,6,2017-02-26,0.383,0.19,tt1723816,3,6.0,3.0,tt5464210
Girls,6,2017-03-05,0.571,0.24,tt1723816,4,6.0,4.0,tt5464212
Girls,6,2017-03-12,0.703,0.31,tt1723816,5,6.0,5.0,tt5464338
Girls,6,2017-03-19,0.576,0.26,tt1723816,6,6.0,6.0,tt5464340
Girls,6,2017-03-26,0.675,0.30,tt1723816,7,6.0,7.0,tt5464362
Girls,6,2017-04-02,0.765,0.35,tt1723816,8,6.0,8.0,tt5464368
Girls,6,2017-04-09,0.734,0.33,tt1723816,9,6.0,9.0,tt5464372
Girls,6,2017-04-16,0.741,0.35,tt1723816,10,6.0,10.0,tt5462316
Low Winter Sun,1,2013-08-11,2.507,1.1,tt2314792,1,1.0,1.0,tt2584664
Low Winter Sun,1,2013-08-18,1.467,0.5,tt2314792,2,1.0,2.0,tt2889040
Low Winter Sun,1,2013-08-25,1.225,0.4,tt2314792,3,1.0,3.0,tt2954708
Low Winter Sun,1,,1.177,0.4,tt2314792,4,1.0,4.0,tt2954696
Low Winter Sun,1,,1.062,0.4,tt2314792,5,1.0,5.0,tt2961026
Low Winter Sun,1,,1.045,0.37,tt2314792,6,1.0,6.0,tt2987888
Low Winter Sun,1,,1.327,0.49,tt2314792,7,1.0,7.0,tt2980622
Low Winter Sun,1,,0.871,0.35,tt2314792,8,1.0,8.0,tt3032214
Low Winter Sun,1,2013-10-06,0.628,0.15,tt2314792,9,1.0,9.0,tt3107516
House of Lies,1,2012-01-08,1.031,0.5,tt1797404,1,1.0,1.0,tt2082715
House of Lies,1,2012-01-15,0.891,0.4,tt1797404,2,1.0,2.0,tt2174541
House of Lies,1,2012-01-22,0.725,0.4,tt1797404,3,1.0,3.0,tt2174547
House of Lies,1,2012-01-29,1.021,0.6,tt1797404,4,1.0,4.0,tt2174549
House of Lies,1,2012-02-05,0.829,0.4,tt1797404,5,1.0,5.0,tt2174559
House of Lies,1,2012-02-12,0.986,0.5,tt1797404,6,1.0,6.0,tt2174551
House of Lies,1,2012-02-19,0.846,0.4,tt1797404,7,1.0,7.0,tt2174543
House of Lies,1,2012-03-04,0.823,0.39,tt1797404,8,1.0,8.0,tt2174561
House of Lies,1,2012-03-11,0.698,0.37,tt1797404,9,1.0,9.0,tt2174553
House of Lies,1,2012-03-18,0.616,0.30,tt1797404,10,1.0,10.0,tt2174555
House of Lies,1,2012-03-25,0.715,0.39,tt1797404,11,1.0,11.0,tt2174545
House of Lies,1,2012-04-01,0.775,0.42,tt1797404,12,1.0,12.0,tt2174557
House of Lies,2,2013-01-13,1.188,0.6,tt1797404,1,2.0,1.0,tt2352505
House of Lies,2,2013-01-20,0.893,0.5,tt1797404,2,2.0,2.0,tt2553598
House of Lies,2,2013-01-27,1.142,0.6,tt1797404,3,2.0,3.0,tt2553600
House of Lies,2,2013-02-10,0.915,0.5,tt1797404,4,2.0,4.0,tt2544212
House of Lies,2,2013-02-17,0.795,0.4,tt1797404,5,2.0,5.0,tt2608068
House of Lies,2,2013-02-24,0.773,0.4,tt1797404,6,2.0,6.0,tt2503956
House of Lies,2,2013-03-03,0.947,0.4,tt1797404,7,2.0,7.0,tt2584806
House of Lies,2,2013-03-10,0.856,0.4,tt1797404,8,2.0,8.0,tt2666322
House of Lies,2,2013-03-17,0.805,0.4,tt1797404,9,2.0,9.0,tt2666326
House of Lies,2,2013-03-24,0.771,0.4,tt1797404,10,2.0,10.0,tt2647354
House of Lies,2,2013-03-31,0.787,0.4,tt1797404,11,2.0,11.0,tt2666328
House of Lies,2,2013-04-07,0.862,0.4,tt1797404,12,2.0,12.0,tt2747044
House of Lies,3,2014-01-12,0.842,0.40,tt1797404,1,3.0,1.0,tt2664256
House of Lies,3,2014-01-19,0.796,0.36,tt1797404,2,3.0,2.0,tt3382974
House of Lies,3,2014-01-26,0.741,0.40,tt1797404,3,3.0,3.0,tt3382996
House of Lies,3,2014-02-02,0.646,0.32,tt1797404,4,3.0,4.0,tt3448716
House of Lies,3,2014-02-09,0.852,0.43,tt1797404,5,3.0,5.0,tt3260536
House of Lies,3,2014-02-16,0.819,0.36,tt1797404,6,3.0,6.0,tt3295074
House of Lies,3,2014-02-23,0.798,0.39,tt1797404,7,3.0,7.0,tt3475750
