county_fips,state_po,x,n,y,population_group
39149,OH,2011,41247,-27,small
39151,OH,2011,302347,22,large
39153,OH,2011,427954,-278,large
39155,OH,2011,165347,-214,large
39157,OH,2011,78810,-55,medium
39159,OH,2011,41068,297,small
39161,OH,2011,23901,-23,small
39163,OH,2011,9232,33,tiny
39165,OH,2011,180001,796,large
39167,OH,2011,48061,147,small
39169,OH,2011,94653,-52,medium
39171,OH,2011,30862,-82,small
39173,OH,2011,95895,138,medium
39175,OH,2011,18614,-3,small
4001,AZ,2011,48121,198,small
4003,AZ,2011,94084,-651,medium
4005,AZ,2011,93356,-366,medium
4007,AZ,2011,36903,7,small
4009,AZ,2011,22540,1,small
4011,AZ,2011,5791,49,tiny
4012,AZ,2011,10900,-19,small
4013,AZ,2011,3006087,11413,enormous
4015,AZ,2011,128944,282,large
4017,AZ,2011,73449,-152,medium
4019,AZ,2011,724687,-295,very large
4021,AZ,2011,224729,571,large
4023,AZ,2011,41835,-289,small
4025,AZ,2011,153784,971,large
4027,AZ,2011,167364,-569,large
42001,PA,2011,84781,-19,medium
42003,PA,2011,977764,-276,very large
42005,PA,2011,54610,346,medium
42007,PA,2011,141497,37,large
42009,PA,2011,41215,-77,small
42011,PA,2011,344009,-88,large
42013,PA,2011,100613,18,large
42015,PA,2011,44446,154,small
42017,PA,2011,552430,1120,very large
42019,PA,2011,157834,210,large
42021,PA,2011,111306,-44,large
42023,PA,2011,4069,-4,tiny
42025,PA,2011,51145,255,medium
42027,PA,2011,95538,-416,medium
42029,PA,2011,440713,937,large
42031,PA,2011,29653,-85,small
42033,PA,2011,62767,19,medium
42035,PA,2011,29078,69,small
42037,PA,2011,48184,-21,small
42039,PA,2011,67639,10,medium
42041,PA,2011,195676,324,large
42043,PA,2011,219152,-411,large
42045,PA,2011,454353,848,large
42047,PA,2011,27894,10,small
42049,PA,2011,219234,-229,large
42051,PA,2011,103764,-206,large
42053,PA,2011,3565,4,tiny
42055,PA,2011,130290,112,large
42057,PA,2011,12266,-10,small
42059,PA,2011,27436,26,small
42061,PA,2011,33983,-27,small
42063,PA,2011,63800,-144,medium
42065,PA,2011,36934,77,small
42067,PA,2011,20107,-12,small
42069,PA,2011,166373,-175,large
42071,PA,2011,452838,-41,large
42073,PA,2011,71196,-74,medium
42075,PA,2011,115288,153,large
42077,PA,2011,289615,-165,large
42079,PA,2011,251607,562,large
42081,PA,2011,92562,-158,medium
42083,PA,2011,32731,14,small
42085,PA,2011,91238,-34,medium
42087,PA,2011,38120,-3,small
42089,PA,2011,124373,-124,large
42091,PA,2011,691649,1611,very large
42093,PA,2011,14909,78,small
42095,PA,2011,246521,278,large
42097,PA,2011,72761,39,medium
42099,PA,2011,38629,2,small
42101,PA,2011,1020206,-5358,enormous
42103,PA,2011,44725,158,small
42105,PA,2011,13656,21,small
42107,PA,2011,115536,96,large
42109,PA,2011,31115,-13,small
42111,PA,2011,61163,-32,medium
42113,PA,2011,4755,-42,tiny
42115,PA,2011,32613,348,small
42117,PA,2011,32443,41,small
42119,PA,2011,29658,-8,small
42121,PA,2011,43123,-25,small
42123,PA,2011,32755,-28,small
42125,PA,2011,171634,-617,large
42127,PA,2011,38538,483,small
42129,PA,2011,303778,137,large
42131,PA,2011,20792,-265,small
42133,PA,2011,371002,694,large
48001,TX,2011,33889,-48,small
48003,TX,2011,12690,85,small
48005,TX,2011,65504,-60,medium
48007,TX,2011,16459,61,small
48009,TX,2011,6765,18,tiny
48011,TX,2011,1453,0,tiny
48013,TX,2011,33872,126,small
48015,TX,2011,23175,-36,small
48017,TX,2011,5848,8,tiny
48019,TX,2011,14431,15,small
48021,TX,2011,54022,272,medium
48023,TX,2011,2573,1,tiny
48025,TX,2011,18348,-13,small
48027,TX,2011,231035,-774,large
48029,TX,2011,1351046,5367,enormous
48031,TX,2011,7791,29,tiny
48033,TX,2011,461,0,tiny
48035,TX,2011,13079,-17,small
48037,TX,2011,68450,27,medium
48039,TX,2011,249303,920,large
48041,TX,2011,118618,-532,large
48043,TX,2011,6802,-19,tiny
48045,TX,2011,1201,0,tiny
48047,TX,2011,5619,-25,tiny
48049,TX,2011,27065,-22,small
48051,TX,2011,13189,58,small
48053,TX,2011,32767,103,small
48055,TX,2011,26282,329,small
48057,TX,2011,16527,5,small
48059,TX,2011,9829,8,tiny
48061,TX,2011,319125,-913,large
48063,TX,2011,9363,7,tiny
48065,TX,2011,4628,-1,tiny
48067,TX,2011,22259,-46,small
48069,TX,2011,6293,-15,tiny
48071,TX,2011,29739,257,small
48073,TX,2011,37352,-38,small
48075,TX,2011,4307,14,tiny
48077,TX,2011,7907,30,tiny
48079,TX,2011,2401,-14,tiny
48081,TX,2011,2318,-2,tiny
48083,TX,2011,6133,0,tiny
48085,TX,2011,674787,5414,very large
48087,TX,2011,2252,-4,tiny
48089,TX,2011,16610,-27,small
48091,TX,2011,91005,262,medium
48093,TX,2011,10019,7,small
48095,TX,2011,1775,-6,tiny
48097,TX,2011,30469,11,small
48099,TX,2011,45731,-141,small
48101,TX,2011,1140,0,tiny
48103,TX,2011,3571,0,tiny
48105,TX,2011,3067,0,tiny
48107,TX,2011,4391,-3,tiny
48109,TX,2011,1745,0,tiny
48111,TX,2011,5672,2,tiny
48113,TX,2011,1917443,4098,enormous
48115,TX,2011,9174,-35,tiny
48117,TX,2011,17195,-65,small
48119,TX,2011,3458,13,tiny
48121,TX,2011,544903,4949,very large
48123,TX,2011,13833,19,small
48125,TX,2011,1460,-2,tiny
48127,TX,2011,7311,53,tiny
48129,TX,2011,2474,-4,tiny
48131,TX,2011,8491,-96,tiny
48133,TX,2011,12709,-50,small
48135,TX,2011,110863,1042,large
48137,TX,2011,1467,0,tiny
48139,TX,2011,124284,158,large
48141,TX,2011,662580,-752,very large
48143,TX,2011,25037,-5,small
48145,TX,2011,10824,-49,small
48147,TX,2011,23306,39,small
48149,TX,2011,19298,-17,small
48151,TX,2011,2724,0,tiny
48153,TX,2011,5001,-10,tiny
48155,TX,2011,872,0,tiny
48157,TX,2011,499270,6122,large
48159,TX,2011,7256,11,tiny
48161,TX,2011,13805,18,small
48163,TX,2011,10564,15,small
48165,TX,2011,14129,2,small
48167,TX,2011,228423,853,large
48169,TX,2011,3265,-18,tiny
48171,TX,2011,20471,29,small
48173,TX,2011,1119,5,tiny
48175,TX,2011,5203,47,tiny
48177,TX,2011,15169,-41,small
48179,TX,2011,16973,-34,small
48181,TX,2011,92021,202,medium
48183,TX,2011,97645,-277,medium
48185,TX,2011,18197,6,small
48187,TX,2011,105177,1134,large
48189,TX,2011,27091,-65,small
48191,TX,2011,2287,-2,tiny
48193,TX,2011,6005,6,tiny
48195,TX,2011,4699,-4,tiny
48197,TX,2011,2970,-10,tiny
48199,TX,2011,42613,7,small
48201,TX,2011,3307181,7841,enormous
48203,TX,2011,50864,-20,medium
48205,TX,2011,3297,-9,tiny
48207,TX,2011,3897,4,tiny
48209,TX,2011,116312,1347,large
48211,TX,2011,3435,-15,tiny
48213,TX,2011,54627,58,medium
48215,TX,2011,593071,-204,very large
48217,TX,2011,25726,66,small
48219,TX,2011,17231,-3,small
48221,TX,2011,39228,166,small
48223,TX,2011,26824,16,small
48225,TX,2011,14269,-3,small
48227,TX,2011,22231,30,small
48229,TX,2011,2480,-37,tiny
48231,TX,2011,62613,81,medium
48233,TX,2011,17257,25,small
48235,TX,2011,1231,-4,tiny
48237,TX,2011,5900,12,tiny
48239,TX,2011,11421,42,small
48241,TX,2011,26124,-172,small
48243,TX,2011,1585,17,tiny
48245,TX,2011,184209,-505,large
48247,TX,2011,3766,16,tiny
48249,TX,2011,32422,8,small
48251,TX,2011,120218,393,large
48253,TX,2011,11394,7,small
48255,TX,2011,9360,18,tiny
48257,TX,2011,85162,527,medium
48259,TX,2011,29049,257,small
48261,TX,2011,279,-15,tiny
48263,TX,2011,609,0,tiny
48265,TX,2011,37467,65,small
48267,TX,2011,3296,-3,tiny
48269,TX,2011,203,0,tiny
48271,TX,2011,2344,-22,tiny
48273,TX,2011,21862,-198,small
48275,TX,2011,2703,13,tiny
48277,TX,2011,36741,13,small
48279,TX,2011,10696,-43,small
48281,TX,2011,15563,44,small
48283,TX,2011,3905,21,tiny
48285,TX,2011,15879,23,small
48287,TX,2011,12970,2,small
48289,TX,2011,13461,-2,small
48291,TX,2011,53430,150,medium
48293,TX,2011,16602,-42,small
48295,TX,2011,2687,3,tiny
48297,TX,2011,6816,119,tiny
48299,TX,2011,12265,80,small
48301,TX,2011,42,0,tiny
48303,TX,2011,200204,-221,large
48305,TX,2011,4467,-12,tiny
48307,TX,2011,6205,-1,tiny
48309,TX,2011,176355,-124,large
48311,TX,2011,632,0,tiny
48313,TX,2011,8602,-15,tiny
48315,TX,2011,6463,7,tiny
48317,TX,2011,3730,9,tiny
48319,TX,2011,3085,0,tiny
48321,TX,2011,28270,-45,small
48323,TX,2011,51047,-199,medium
48325,TX,2011,32735,49,small
48327,TX,2011,1533,-5,tiny
48329,TX,2011,112382,792,large
48331,TX,2011,18164,-61,small
48333,TX,2011,3502,-3,tiny
48335,TX,2011,5283,1,tiny
48337,TX,2011,14910,-17,small
48339,TX,2011,369381,4073,large
48341,TX,2011,18920,-33,small
48343,TX,2011,9471,-30,tiny
48345,TX,2011,796,0,tiny
48347,TX,2011,43069,-166,small
48349,TX,2011,37160,-8,small
48351,TX,2011,8067,76,tiny
48353,TX,2011,11415,-70,small
48355,TX,2011,254108,423,large
48357,TX,2011,8871,7,tiny
48359,TX,2011,1576,7,tiny
48361,TX,2011,64908,-22,medium
48363,TX,2011,20176,-9,small
48365,TX,2011,18635,-11,small
48367,TX,2011,92027,526,medium
48369,TX,2011,9007,14,tiny
48371,TX,2011,10863,-31,small
48373,TX,2011,37626,-22,small
48375,TX,2011,87511,-160,medium
48377,TX,2011,7991,-106,tiny
48379,TX,2011,7127,23,tiny
48381,TX,2011,95016,-99,medium
48383,TX,2011,2931,18,tiny
48385,TX,2011,2388,24,tiny
48387,TX,2011,9040,15,tiny
48389,TX,2011,8244,13,tiny
48391,TX,2011,5788,-52,tiny
48393,TX,2011,677,-3,tiny
48395,TX,2011,12638,7,small
48397,TX,2011,67408,277,medium
48399,TX,2011,7954,-14,tiny
48401,TX,2011,38127,24,small
48403,TX,2011,7357,37,tiny
48405,TX,2011,5936,-19,tiny
48407,TX,2011,16677,159,small
48409,TX,2011,53068,-41,medium
48411,TX,2011,4322,16,tiny
48413,TX,2011,2370,-12,tiny
48415,TX,2011,12397,8,small
48417,TX,2011,2598,-6,tiny
48419,TX,2011,19941,70,small
48421,TX,2011,2103,-9,tiny
48423,TX,2011,165092,-119,large
48425,TX,2011,6471,14,tiny
48427,TX,2011,51330,-316,medium
48429,TX,2011,6487,-9,tiny
48431,TX,2011,950,1,tiny
48433,TX,2011,1130,0,tiny
48435,TX,2011,3414,5,tiny
48437,TX,2011,5585,-9,tiny
48439,TX,2011,1493853,5113,enormous
48441,TX,2011,98606,-436,medium
48443,TX,2011,619,0,tiny
48445,TX,2011,8797,-18,tiny
48447,TX,2011,1199,0,tiny
48449,TX,2011,25747,17,small
48451,TX,2011,82970,-36,medium
48453,TX,2011,789782,10299,very large
48455,TX,2011,9516,-28,tiny
48457,TX,2011,13419,-17,small
48459,TX,2011,27696,19,small
48461,TX,2011,2516,-12,tiny
48463,TX,2011,21256,-24,small
48465,TX,2011,39908,-177,small
48467,TX,2011,38066,64,small
48469,TX,2011,69956,-26,medium
48471,TX,2011,35072,-137,small
48473,TX,2011,28954,278,small
48475,TX,2011,8278,15,tiny
48477,TX,2011,26103,22,small
48479,TX,2011,215661,-108,large
48481,TX,2011,33886,-69,small
48483,TX,2011,4442,2,tiny
48485,TX,2011,90229,-201,medium
48487,TX,2011,9817,6,tiny
48489,TX,2011,14939,-94,small
48491,TX,2011,355294,4010,large
48493,TX,2011,33278,184,small
48495,TX,2011,5543,-6,tiny
48497,TX,2011,46836,168,small
48499,TX,2011,30102,148,small
48501,TX,2011,7020,-31,tiny
48503,TX,2011,14593,9,small
48505,TX,2011,10483,-63,small
48507,TX,2011,8461,-19,tiny
55001,WI,2011,13831,97,small
55003,WI,2011,12194,-13,small
55005,WI,2011,37756,52,small
55007,WI,2011,12619,-2,small
55009,WI,2011,219186,6,large
55011,WI,2011,11427,-73,small
55013,WI,2011,12514,-28,small
55015,WI,2011,42258,481,small
55017,WI,2011,51243,50,medium
55019,WI,2011,29529,-126,small
55021,WI,2011,48653,40,small
55023,WI,2011,12967,-93,small
55025,WI,2011,412853,-95,large
55027,WI,2011,71323,-65,medium
55029,WI,2011,24924,114,small
55031,WI,2011,33740,-74,small
55033,WI,2011,31250,80,small
55035,WI,2011,75636,49,medium
55037,WI,2011,3590,-1,tiny
55039,WI,2011,86238,-47,medium
55041,WI,2011,7372,-57,tiny
55043,WI,2011,39114,8,small
55045,WI,2011,32245,80,small
55047,WI,2011,16073,12,small
55049,WI,2011,20388,-40,small
55051,WI,2011,4855,2,tiny
55053,WI,2011,15459,-15,small
55055,WI,2011,69081,161,medium
55057,WI,2011,20071,-13,small
55059,WI,2011,135209,-97,large
55061,WI,2011,18071,1,small
55063,WI,2011,89716,-11,medium
55065,WI,2011,15085,-1,small
55067,WI,2011,16261,-1,small
55069,WI,2011,24121,-58,small
55071,WI,2011,70046,-98,medium
55073,WI,2011,115762,168,large
55075,WI,2011,33165,87,small
55077,WI,2011,12435,-29,small
55078,WI,2011,3163,-37,tiny
55079,WI,2011,746456,-2552,very large
55081,WI,2011,36671,35,small
55083,WI,2011,31864,53,small
55085,WI,2011,30776,37,small
55087,WI,2011,154307,-29,large
55089,WI,2011,78011,331,medium
55091,WI,2011,5948,-14,tiny
55093,WI,2011,31021,-83,small
55095,WI,2011,36238,-65,small
55097,WI,2011,55140,-35,medium
55099,WI,2011,11741,3,small
55101,WI,2011,162774,385,large
55103,WI,2011,13894,-2,small
55105,WI,2011,133279,60,large
55107,WI,2011,11315,-52,small
55109,WI,2011,73319,207,medium
55111,WI,2011,53661,98,medium
55113,WI,2011,13660,13,small
55115,WI,2011,33581,7,small
55117,WI,2011,101065,-130,large
55119,WI,2011,16226,-27,small
55121,WI,2011,27119,209,small
55123,WI,2011,24345,20,small
55125,WI,2011,17635,90,small
55127,WI,2011,82617,147,medium
55129,WI,2011,13736,-37,small
55131,WI,2011,118276,264,large
55133,WI,2011,350701,1100,large
55135,WI,2011,42540,147,small
55137,WI,2011,19078,-82,small
55139,WI,2011,132915,-167,large
55141,WI,2011,63283,-262,medium
12001,FL,2012,159744,-802,large
12003,FL,2012,18437,19,small
12005,FL,2012,127382,528,large
12007,FL,2012,16465,5,small
12009,FL,2012,417028,2487,large
12011,FL,2012,1376089,2996,enormous
12013,FL,2012,8472,-13,tiny
12015,FL,2012,110009,1351,large
12017,FL,2012,95614,303,medium
12019,FL,2012,151997,762,large
12021,FL,2012,260460,2998,large
12023,FL,2012,43879,-5,small
12027,FL,2012,20087,-24,small
12029,FL,2012,8532,59,tiny
12031,FL,2012,667440,-180,very large
12033,FL,2012,214611,-363,large
12035,FL,2012,72922,611,medium
12037,FL,2012,6744,-5,tiny
12039,FL,2012,33867,-108,small
12041,FL,2012,10899,42,small
12043,FL,2012,5696,2,tiny
12045,FL,2012,8723,-9,tiny
12047,FL,2012,8057,29,tiny
12049,FL,2012,18890,-89,small
12051,FL,2012,27013,141,small
12053,FL,2012,119114,822,large
12055,FL,2012,65336,19,medium
12057,FL,2012,950451,255,very large
12059,FL,2012,11857,-8,small
12061,FL,2012,106966,788,large
12063,FL,2012,31176,78,small
12065,FL,2012,9621,6,tiny
12067,FL,2012,4390,-3,tiny
12069,FL,2012,227349,2866,large
12071,FL,2012,469741,6027,large
12073,FL,2012,181977,-2146,large
12075,FL,2012,26841,-77,small
12077,FL,2012,4717,-45,tiny
12079,FL,2012,12322,-9,small
12081,FL,2012,246983,3333,large
12083,FL,2012,241057,1195,large
12085,FL,2012,108876,1153,large
12086,FL,2012,1922525,-23208,enormous
12087,FL,2012,56808,285,medium
12089,FL,2012,59294,223,medium
12091,FL,2012,147766,290,large
12093,FL,2012,25888,-38,small
12095,FL,2012,889244,2581,very large
12097,FL,2012,213811,2807,large
12099,FL,2012,1020100,7959,enormous
12101,FL,2012,331249,3612,large
12103,FL,2012,665356,3529,very large
12105,FL,2012,447498,2334,large
12107,FL,2012,46915,-127,small
12109,FL,2012,159272,2714,large
12111,FL,2012,206128,1401,large
12113,FL,2012,116119,595,large
12115,FL,2012,284543,2578,large
12117,FL,2012,325564,1706,large
12119,FL,2012,67933,2134,medium
12121,FL,2012,27248,74,small
12123,FL,2012,14003,10,small
12125,FL,2012,7958,1,tiny
12127,FL,2012,357360,2219,large
12129,FL,2012,21091,47,small
12131,FL,2012,40015,400,small
12133,FL,2012,15220,-7,small
13001,GA,2012,13048,-9,small
13003,GA,2012,6106,-13,tiny
13005,GA,2012,7838,-5,tiny
13007,GA,2012,2311,-12,tiny
13009,GA,2012,28065,-79,small
13011,GA,2012,12489,27,small
13013,GA,2012,53818,337,medium
13015,GA,2012,77082,140,medium
13017,GA,2012,12163,-23,small
13019,GA,2012,11940,15,small
13021,GA,2012,112891,-682,large
13023,GA,2012,8717,-28,tiny
13025,GA,2012,11872,18,small
13027,GA,2012,10748,-3,small
13029,GA,2012,27415,55,small
13031,GA,2012,41456,-262,small
13033,GA,2012,17199,-75,small
13035,GA,2012,15692,-7,small
13037,GA,2012,3623,-25,tiny
13039,GA,2012,36245,-57,small
13043,GA,2012,7616,-17,tiny
13045,GA,2012,84458,-327,medium
13047,GA,2012,46112,98,small
13049,GA,2012,6292,-28,tiny
13051,GA,2012,193071,-382,large
13053,GA,2012,4705,-321,tiny
13055,GA,2012,17145,-38,small
13057,GA,2012,179360,1181,large
13059,GA,2012,67499,-392,medium
13061,GA,2012,2051,18,tiny
13063,GA,2012,191525,-437,large
13065,GA,2012,4723,-10,tiny
13067,GA,2012,554577,2040,very large
13069,GA,2012,29571,54,small
13071,GA,2012,33552,-129,small
13073,GA,2012,102842,1217,large
13075,GA,2012,11473,45,small
13077,GA,2012,112025,-1,large
13079,GA,2012,8782,-36,tiny
13081,GA,2012,15157,-67,small
13083,GA,2012,10701,-14,small
13085,GA,2012,16094,7,small
13087,GA,2012,20606,34,small
13089,GA,2012,507842,-1477,very large
13091,GA,2012,13235,-6,small
13093,GA,2012,7406,17,tiny
13095,GA,2012,64773,-405,medium
13097,GA,2012,98437,507,medium
13099,GA,2012,7708,27,tiny
13101,GA,2012,2550,9,tiny
13103,GA,2012,41792,229,small
13105,GA,2012,15084,-58,small
13107,GA,2012,16614,40,small
13109,GA,2012,7724,-11,tiny
13111,GA,2012,16210,39,small
13113,GA,2012,90348,479,medium
13115,GA,2012,72283,3,medium
13117,GA,2012,159384,3571,large
13119,GA,2012,15822,8,small
13121,GA,2012,671165,-1141,very large
13123,GA,2012,20360,50,small
13125,GA,2012,2021,1,tiny
13127,GA,2012,58748,132,medium
13129,GA,2012,43364,-3,small
13131,GA,2012,19042,-40,small
13133,GA,2012,12074,52,small
13135,GA,2012,676953,6816,very large
13137,GA,2012,31561,76,small
13139,GA,2012,154319,680,large
13141,GA,2012,5397,-77,tiny
13143,GA,2012,20104,21,small
13145,GA,2012,24486,92,small
13147,GA,2012,17955,-9,small
13149,GA,2012,7358,-43,tiny
13151,GA,2012,159656,1298,large
13153,GA,2012,117722,76,large
13155,GA,2012,6265,-38,tiny
13157,GA,2012,47127,177,small
13159,GA,2012,9983,19,tiny
13161,GA,2012,10852,-2,small
13163,GA,2012,13097,-109,small
13165,GA,2012,5426,-32,tiny
13167,GA,2012,5432,-3,tiny
13169,GA,2012,21124,10,small
13171,GA,2012,11914,19,small
13173,GA,2012,5825,-21,tiny
13175,GA,2012,36707,21,small
13177,GA,2012,24211,160,small
13179,GA,2012,42379,-674,small
13181,GA,2012,5548,4,tiny
13183,GA,2012,8063,224,tiny
13185,GA,2012,74277,-541,medium
13187,GA,2012,18814,10,small
13189,GA,2012,16643,-11,small
13191,GA,2012,7888,27,tiny
13193,GA,2012,8327,-82,tiny
13195,GA,2012,20870,150,small
13197,GA,2012,5180,-14,tiny
13199,GA,2012,15737,48,small
13201,GA,2012,3919,1,tiny
13205,GA,2012,15983,-19,small
13207,GA,2012,19945,82,small
13209,GA,2012,5508,-21,tiny
13211,GA,2012,14244,20,small
13213,GA,2012,28610,7,small
13215,GA,2012,145164,-206,large
13217,GA,2012,74682,445,medium
13219,GA,2012,28584,300,small
13221,GA,2012,10108,-37,small
13223,GA,2012,110374,384,large
13225,GA,2012,18540,6,small
13227,GA,2012,23252,71,small
13229,GA,2012,14010,67,small
13231,GA,2012,13521,55,small
13233,GA,2012,30707,-131,small
13235,GA,2012,6694,26,tiny
13237,GA,2012,15460,59,small
13239,GA,2012,1456,-6,tiny
13241,GA,2012,12307,23,small
13243,GA,2012,4826,-23,tiny
13245,GA,2012,136563,-852,large
13247,GA,2012,62525,403,medium
13249,GA,2012,3239,23,tiny
13251,GA,2012,9946,19,tiny
13253,GA,2012,6398,-31,tiny
13255,GA,2012,45760,158,small
13257,GA,2012,17877,-38,small
13259,GA,2012,2981,-26,tiny
13261,GA,2012,22816,-80,small
13263,GA,2012,4406,-17,tiny
13265,GA,2012,1109,-1,tiny
13267,GA,2012,14363,21,small
13269,GA,2012,5886,27,tiny
13271,GA,2012,7475,-30,tiny
13273,GA,2012,7196,-37,tiny
13275,GA,2012,33326,89,small
13277,GA,2012,29846,-2,small
13279,GA,2012,19959,19,small
13281,GA,2012,7613,37,tiny
13283,GA,2012,4278,9,tiny
13285,GA,2012,52362,-4,medium
13287,GA,2012,6340,8,tiny
13289,GA,2012,6277,-26,tiny
13291,GA,2012,15297,103,small
13293,GA,2012,19108,-4,small
13295,GA,2012,45747,34,small
13297,GA,2012,64774,339,medium
13299,GA,2012,24124,-58,small
13301,GA,2012,4025,-34,tiny
13303,GA,2012,14862,15,small
13305,GA,2012,20024,44,small
13307,GA,2012,1689,4,tiny
13309,GA,2012,3281,4,tiny
13311,GA,2012,18592,50,small
13313,GA,2012,85353,-184,medium
13315,GA,2012,4996,-28,tiny
13317,GA,2012,7409,32,tiny
13319,GA,2012,7423,-23,tiny
13321,GA,2012,15382,-8,small
19001,IA,2012,5978,-4,tiny
19003,IA,2012,3184,13,tiny
19005,IA,2012,12244,-11,small
19007,IA,2012,9574,12,tiny
19009,IA,2012,4898,-17,tiny
19011,IA,2012,21656,27,small
19013,IA,2012,97860,-237,medium
19015,IA,2012,21359,15,small
19017,IA,2012,19548,114,small
19019,IA,2012,17457,7,small
19021,IA,2012,17619,-71,small
19023,IA,2012,12664,26,small
19025,IA,2012,8010,-5,tiny
19027,IA,2012,17968,-9,small
19029,IA,2012,11177,-14,small
19031,IA,2012,15317,-1,small
19033,IA,2012,34399,-156,small
19035,IA,2012,10041,-27,small
19037,IA,2012,10539,22,small
19039,IA,2012,7779,-24,tiny
19041,IA,2012,13964,5,small
19043,IA,2012,14846,-4,small
19045,IA,2012,39312,-34,small
19047,IA,2012,15067,7,small
19049,IA,2012,60305,731,medium
19051,IA,2012,7164,5,tiny
19053,IA,2012,5595,13,tiny
19055,IA,2012,14969,-8,small
19057,IA,2012,32252,53,small
19059,IA,2012,14247,14,small
19061,IA,2012,79738,138,medium
19063,IA,2012,7801,26,tiny
19065,IA,2012,15872,-74,small
19067,IA,2012,12976,-2,small
19069,IA,2012,8793,-3,tiny
19071,IA,2012,5719,-22,tiny
19073,IA,2012,7584,-22,tiny
19075,IA,2012,10506,-11,small
19077,IA,2012,8864,23,tiny
19079,IA,2012,12509,-26,small
19081,IA,2012,9417,-4,tiny
19083,IA,2012,13788,9,small
19085,IA,2012,11900,6,small
19087,IA,2012,15515,-2,small
19089,IA,2012,8223,-3,tiny
19091,IA,2012,8137,-44,tiny
19093,IA,2012,6040,-32,tiny
19095,IA,2012,13986,86,small
19097,IA,2012,16572,-20,small
19099,IA,2012,28948,24,small
19101,IA,2012,11982,-51,small
19103,IA,2012,95178,-217,medium
19105,IA,2012,16069,0,small
19107,IA,2012,8388,-6,tiny
19109,IA,2012,13215,57,small
19111,IA,2012,27060,-9,small
19113,IA,2012,175814,142,large
19115,IA,2012,9377,-24,tiny
19117,IA,2012,6820,-16,tiny
19119,IA,2012,10391,-12,small
19121,IA,2012,12880,24,small
19123,IA,2012,17443,23,small
19125,IA,2012,27137,-49,small
19127,IA,2012,33295,-125,small
19129,IA,2012,11770,-9,small
19131,IA,2012,8821,2,tiny
19133,IA,2012,7112,-19,tiny
19135,IA,2012,6147,-34,tiny
19137,IA,2012,8237,4,tiny
19139,IA,2012,35948,-108,small
19141,IA,2012,11829,-13,small
19143,IA,2012,5507,12,tiny
